Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol,daily_return,log_return,rolling_vol_20d,rolling_mean_10d,rolling_mean_5d,rolling_mean_20d,rolling_mean_50d,rolling_vol_10d,rolling_vol_5d,high_low_spread,open_close_spread,volume_change,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_width,bb_position,high_52w,low_52w,position_52w,momentum_1d,momentum_3d,momentum_5d,momentum_10d,momentum_20d,fetch_timestamp,data_source
2020-12-28 05:00:00+00:00,130.43288465030292,133.6939410837403,129.96561683148184,133.0612030029297,124486200,0.0,0.0,AAPL,0.035765711652950616,0.03514097120905413,0.020850790359952742,125.82455749511719,128.44314422607422,125.21871601451527,125.21871601451527,0.020850790359952742,0.01698706102107512,0.028019619303880573,0.020150733917090127,1.2662656721906567,83.05550909125874,2.681074828618634,1.576835510796443,1.104239317822191,125.21871601451527,133.54733412138097,116.89009790764956,0.13302513189642123,0.9708156195773618,133.6939410837403,117.34967931202699,0.961286836343647,0.035765711652950616,0.036472477369541956,0.07918836184761857,0.11665715555813372,,2025-12-11 03:29:34.552827,Yahoo Finance
2020-12-29 05:00:00+00:00,134.38509099699746,135.10543618196706,130.77357648181422,131.2895050048828,121047300,0.0,0.0,AAPL,-0.013314910417635883,-0.01340434863244027,0.021125892938544895,127.09880599975585,129.735888671875,125.7246150970459,125.7246150970459,0.021708462809992616,0.021455050478782184,0.03299471423851998,-0.023035189165320533,-0.02762474876733323,76.6011125690587,2.9203518346397033,1.8455387755650952,1.0748130590746081,125.7246150970459,134.40474855454804,117.04448163954376,0.13808168672144283,0.8205532458160102,135.10543618196706,117.34967931202699,0.7850876645227948,-0.013314910417635883,0.029856320005860137,0.05178194829035698,0.10748886855905715,,2025-12-11 03:29:34.552827,Yahoo Finance
2020-12-30 05:00:00+00:00,131.9806813052001,132.37980036355688,129.8585472989338,130.17005920410156,96452100,0.0,0.0,AAPL,-0.008526544454102503,-0.008563103396903755,0.020772011456373148,127.66730422973633,130.0941192626953,126.06657233605019,126.06657233605019,0.017284715284783887,0.01996455807030744,0.019368916938647694,-0.01371884190316879,-0.2031866881789185,73.0158755474973,2.9852386918914533,2.073478758830367,0.9117599330610862,126.06657233605019,134.7352860588984,117.39785861320196,0.13752596841834333,0.7366837225940327,135.10543618196706,117.34967931202699,0.7220407435167725,-0.008526544454102503,0.013260672267290552,0.013952081431614083,0.04566798238936909,,2025-12-11 03:29:34.552827,Yahoo Finance
2020-12-31 05:00:00+00:00,130.52047160916396,131.16295362039511,128.22312384324488,129.16737365722656,99116600,0.0,0.0,AAPL,-0.007702889228181298,-0.007732709714049979,0.020334707856280748,128.1423469543457,130.4309295654297,126.28805814470563,126.28805814470563,0.017665790081446583,0.020057163393027686,0.02275984789279457,-0.010366940413678354,0.02762511132468859,70.07804685995559,2.922069847629814,2.2431969765902564,0.6788728710395575,126.28805814470563,134.78000868935308,117.79610760005816,0.1344854085081752,0.6695320466942541,135.10543618196706,117.34967931202699,0.6655697322149385,-0.007702889228181298,-0.029263446127248627,0.013209975119533812,0.03818151291381211,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-04 05:00:00+00:00,129.97537753773977,130.06298469487015,123.39483678206736,125.9744873046875,143301900,0.0,0.0,AAPL,-0.0247189848499364,-0.025029628845155125,0.021234563098029378,128.21146240234376,129.93252563476562,126.26715342203777,126.26715342203777,0.01976967601495463,0.023081947898411455,0.05293252670022713,-0.03078190891879173,0.4457911187429755,62.11914182023839,2.5845754617792096,2.3114726736280473,0.2731027881511623,126.26715342203777,134.45180368477546,118.08250315930009,0.12964021189867408,0.4821210370660127,135.10543618196706,117.34967931202699,0.4857471329347853,-0.0247189848499364,-0.040483187898359696,-0.01939820512232726,0.005516731271409503,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-05 05:00:00+00:00,125.46823824382196,128.2425826187585,125.02044375051327,127.53195190429688,97664900,0.0,0.0,AAPL,0.012363333504524787,0.012287531633247377,0.020570772974413294,128.63490982055663,128.82667541503906,126.34620332717896,126.34620332717896,0.019144654489601474,0.013435788085471766,0.025265345822223412,0.016448096262135364,-0.31846751508528504,65.46060586169548,2.4149451222721723,2.3321671633568726,0.08277795891529971,126.34620332717896,134.27857552776464,118.41383112659328,0.12556565993588997,0.5747411081536469,135.10543618196706,117.34967931202699,0.573463168416557,0.012363333504524787,-0.020266621340843338,-0.041554194414664014,0.03434355884935991,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-06 05:00:00+00:00,124.32932099883892,127.570918733124,123.02489113823766,123.23905181884766,155088000,0.0,0.0,AAPL,-0.033661368945962056,-0.034240956452444814,0.02206969595351751,128.47623672485352,127.21658477783203,126.16342970904182,126.16342970904182,0.022092316941408813,0.017706497698600332,0.036887881948074915,-0.008769204007809622,0.5879604648138685,47.72725564856689,1.9120695489214512,2.248147640469788,-0.336078091548337,126.16342970904182,133.99040179128392,118.33645762679971,0.12407671700575465,0.3131858744693231,135.10543618196706,117.34967931202699,0.33168805756690567,-0.033661368945962056,-0.04589643398735488,-0.06131832994370534,-0.012711564243744311,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-07 05:00:00+00:00,124.95234603859188,128.13553942794485,124.46561985658641,127.44438171386719,109578200,0.0,0.0,AAPL,0.03412335483723994,0.03355406765276576,0.022717448871481003,128.38278427124024,126.67144927978515,126.23459370930989,126.23459370930989,0.02298692667840294,0.027585779141607068,0.028796244463706412,0.01994388864460081,-0.2934450118642319,54.79790639625737,1.8317566605835935,2.1648694444925494,-0.3331127839089558,126.23459370930989,133.8518442287812,118.61734318983858,0.12068404223666519,0.5794110684337361,135.10543618196706,117.34967931202699,0.5685312361384156,0.03412335483723994,0.011668191239584402,-0.020939358151175314,-0.00727942434961204,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-08 05:00:00+00:00,128.9142743130051,129.1089766459298,126.77268233415623,128.54437255859375,105158200,0.0,0.0,AAPL,0.008631144268063773,0.008594108894898186,0.022063874925546505,128.48888931274413,126.54684906005859,126.35616101716694,126.35616101716694,0.023027686594192447,0.027989905209280696,0.01817500264905513,-0.0028693622671546342,-0.040336490287301685,55.13013933907377,1.8357072951052373,2.099037014615087,-0.2633297195098496,126.35616101716694,133.83427624332722,118.87804579100664,0.11836566046263947,0.6463076908585142,135.10543618196706,117.34967931202699,0.6304824586508624,0.008631144268063773,0.007938564721855945,-0.004823207912286631,0.008323052750729643,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-11 05:00:00+00:00,125.76029392736588,126.71427293823224,125.08860952298478,125.55586242675781,100384500,0.0,0.0,AAPL,-0.023248860081165335,-0.023523377994825533,0.02236389586183297,128.19782485961915,126.46312408447265,126.31614608764649,126.31614608764649,0.024091765409871253,0.02767989671889535,0.012947730068723625,-0.0016255647488080621,-0.04539541376706713,53.44415017705299,1.5794831116910615,1.995126234030282,-0.4156431223392205,126.31614608764649,133.60360303998527,119.0286891353077,0.11538440932614058,0.4478361473789101,135.10543618196706,117.34967931202699,0.46217027946714145,-0.023248860081165335,0.018799321917176925,-0.0033230925315630433,-0.022656835623322547,,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-12 05:00:00+00:00,125.08861473418492,126.24702529391881,123.4921536305582,125.38065338134766,91951100,0.0,0.0,AAPL,-0.0013954668625080213,-0.0013964414331497363,0.02178949771978982,127.42976989746094,126.03286437988281,126.62716369628906,126.27159881591797,0.02015932141602672,0.026767875497475765,0.021972063385103033,0.0023346540992825546,-0.0840109777903959,50.88263249924513,1.3467610713573066,1.865453201495687,-0.5186921301383804,126.62716369628906,133.11590339330536,120.13842399927275,0.10248574646399454,0.40394819540113663,135.10543618196706,117.34967931202699,0.45230254773970496,-0.0013954668625080213,-0.016193168382682588,-0.016868702241486955,-0.05772193132368508,0.05220154791290543,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-13 05:00:00+00:00,125.34173316138947,127.9603226503501,125.07891169236268,127.41519165039062,88636800,0.0,0.0,AAPL,0.01622689158314472,0.01609664271177568,0.021904568824858923,127.04233856201172,126.8680923461914,127.0705722808838,126.323580308394,0.02107072712234702,0.02126535939439339,0.022614343867987104,0.016542443100985196,-0.03604415825368046,48.389198001277265,1.3113806330552933,1.7546386878076083,-0.44325805475231506,127.0705722808838,132.33000631766544,121.81113824410214,0.08277973322030699,0.5327620203140447,135.10543618196706,117.34967931202699,0.5668872587123686,0.01622689158314472,-0.008784366718880832,0.03388649758261364,-0.029509695800499003,0.07480720894544057,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-14 05:00:00+00:00,127.32757929841898,127.52226681135943,125.34172804679318,125.48775482177734,90221800,0.0,0.0,AAPL,-0.015127213667753936,-0.015242797082477786,0.019364027707509127,126.5741081237793,126.47676696777344,127.1207061767578,126.28724006984545,0.021371604973328174,0.01631422349645005,0.017376506318589714,-0.014449536280978234,0.017881963247770694,46.775724079305725,1.114960763350311,1.626703102916149,-0.511742339565838,127.1207061767578,132.2947929653543,121.94661938816131,0.08140431160604274,0.3421990757306749,135.10543618196706,117.34967931202699,0.45833447536825944,-0.015127213667753936,-0.0005424486253694516,-0.01535279049399585,-0.0359706710663974,0.008054603350177603,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-15 05:00:00+00:00,125.36119363586094,126.76296740977297,123.62844962469308,123.76473236083984,111598500,0.0,0.0,AAPL,-0.013730602347492793,-0.013825738926740168,0.01962697696381821,126.03384399414062,125.52083892822266,127.08809547424316,126.18213558197021,0.02158875157327266,0.01537239404288172,0.025326421552313558,-0.01273489210431715,0.23693497580407397,42.58063149104902,0.810915361274752,1.4635455545878697,-0.6526301933131178,127.08809547424316,132.34154649399062,121.8346444544957,0.082674163935554,0.18369714489475944,135.10543618196706,117.34967931202699,0.3612942605490015,-0.013730602347492793,-0.01288812090963476,-0.03718280390357209,-0.04182667142187002,-0.005242164103093638,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-19 05:00:00+00:00,124.3877334109567,125.2930517717372,123.5700370457831,124.43640899658203,90757300,0.0,0.0,AAPL,0.005427043899581152,0.005412370561463659,0.019600943409123203,125.88003616333008,125.2969482421875,127.04574928283691,126.11230651855469,0.020457610945536532,0.01320307182774382,0.013846548127256135,0.0003913214292965393,-0.18675161404499163,34.46699231229003,0.6170429931405721,1.2942450422984102,-0.6772020491578381,127.04574928283691,132.37358008733244,121.71791847834137,0.08387263382790393,0.25512170130729755,135.10543618196706,117.34967931202699,0.39912292877543537,0.005427043899581152,-0.02337855176627568,-0.008915978979705641,-0.012209442888109545,-0.00676006783208738,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-20 05:00:00+00:00,125.24440267739962,128.97272754861257,125.13732230785592,128.52493286132812,104319500,0.0,0.0,AAPL,0.03285633117923226,0.032328101258153,0.020551250993936798,125.97933425903321,125.9258041381836,127.30712203979492,126.20509983943059,0.0228373631348878,0.020359615073945816,0.029841721410544135,0.026193028301459396,0.14943370946469314,45.40457607119776,0.7842669105292686,1.192249415944582,-0.40798250541531345,127.30712203979492,132.36686179056193,122.2473822890279,0.07948871468770446,0.620343227272569,135.10543618196706,117.34967931202699,0.6293876195286543,0.03285633117923226,0.02420298334179538,0.025077868037719275,0.007786134707452819,0.04239709713234707,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-21 05:00:00+00:00,130.24791374177147,135.9620736838479,130.04348223408022,133.2364044189453,120150900,0.0,0.0,AAPL,0.03665803554786229,0.03600211165029813,0.021854676340562026,126.97906951904297,127.09004669189453,127.72765312194824,126.46551852756076,0.02177686210795364,0.02472562117515178,0.044421728998010286,0.022944633747445674,0.1517587795186901,54.553304587609134,1.2821891705094828,1.2102373668575623,0.07195180365192044,127.72765312194824,133.2919567821511,122.16334946174538,0.08712762701261445,0.9950081477756957,135.9620736838479,117.34967931202699,0.8535562265417477,0.03665803554786229,0.07652965329808592,0.04568696003320616,0.08112162867654193,0.06737888163831851,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-22 05:00:00+00:00,132.66208095000118,136.13731286135894,131.43553637442392,135.37802124023438,114459400,0.0,0.0,AAPL,0.016073811287754536,0.015945995422756445,0.021277471021531602,127.77243347167969,129.06809997558594,128.07760887145997,126.78382219587054,0.020054875290359486,0.020646532639245842,0.034730722489963894,0.02047261938591781,-0.04736959939542695,58.92063281939698,1.8285285887676537,1.3338956112395808,0.4946329775280729,128.07760887145997,134.61046717206804,121.5447505708519,0.10201405785400809,1.0587456541109188,136.13731286135894,117.34967931202699,0.9595855636032692,0.016073811287754536,0.0879293474625491,0.07881459376258326,0.06225177932268111,0.0545191978548607,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-25 05:00:00+00:00,139.2718354812106,141.23819854253642,132.9151779412319,139.1258087158203,157611700,0.0,0.0,AAPL,0.027683869517750814,0.027307599814658374,0.021837293316853103,128.83057708740233,132.14031524658202,128.65973320007325,127.20940793793777,0.02118100199491343,0.012842040859038414,0.05982369970121946,-0.0010485017655272838,0.3770096645622816,68.59344474205596,2.5347031613668918,1.5740571212650432,0.9606460401018486,128.65973320007325,136.8374152406138,120.48205115953269,0.12712107878886703,1.139916999943375,141.23819854253642,117.34967931202699,0.9115730110211999,0.027683869517750814,0.08248108455290915,0.12411513410940667,0.08231738151277912,0.09132556617214149,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-26 05:00:00+00:00,139.78775742744395,140.4691710725819,137.61694808504978,139.35943603515625,98390600,0.0,0.0,AAPL,0.0016792521926189963,0.001677843825104841,0.021833776612584094,130.2109344482422,135.1249206542969,129.20437965393066,127.61440887451172,0.01835433463468618,0.014214198322460157,0.020466665686079445,-0.003064083723569408,-0.37574050657406777,67.37208269291196,3.0777252689472903,1.8747907508014927,1.2029345181457975,129.20437965393066,138.67641390525037,119.73234540261096,0.14662094700953965,1.036054669555841,141.23819854253642,117.34967931202699,0.9213529106073391,0.0016792521926189963,0.04595614571643525,0.1199249251799297,0.10993969808817705,0.08479197679679285,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-27 05:00:00+00:00,139.62221397143526,140.46912731644642,136.6823996104918,138.28858947753906,140843800,0.0,0.0,AAPL,-0.007684062077770171,-0.007713736594404231,0.02066902581702989,131.50172805786133,137.07765197753906,129.46574897766112,127.95873728106099,0.018911601712301062,0.018186833896225878,0.027382792175847936,-0.009551664136833098,0.4314761776023319,74.41554021019486,3.3826724908719257,2.176367098815579,1.2063053920563465,129.46574897766112,139.64776417870155,119.28373377662069,0.1572928018637161,0.9332561052833822,141.23819854253642,117.34967931202699,0.8765260819837573,-0.007684062077770171,0.021499562562963925,0.0759670236649368,0.1029499826973439,0.039285579542628124,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-28 05:00:00+00:00,135.8160892048896,138.22051793091006,133.07094618183902,133.45059204101562,142621100,0.0,0.0,AAPL,-0.03498479126008602,-0.03561141741510171,0.0220435855130144,132.10526809692382,137.12048950195313,129.57380332946778,128.13035774230957,0.023433311187232762,0.02402619354601511,0.03858785240524327,-0.017416914135301286,0.012618943822873208,59.548139361699555,3.1971051627896543,2.3805147116103944,0.8165904511792599,129.57380332946778,139.88239129460777,119.2652153643278,0.15911531035217513,0.6880368448451802,141.23819854253642,117.34967931202699,0.6740021251892923,-0.03498479126008602,-0.04079197617745345,0.001607575819869922,0.04736798110530871,0.016460470591708187,2025-12-11 03:29:34.552827,Yahoo Finance
2021-01-29 05:00:00+00:00,132.2240746115916,133.10992008382556,126.75327549744561,128.45681762695312,177523800,0.0,0.0,AAPL,-0.03742039909817474,-0.038138514004176505,0.023596192244954354,132.4021743774414,135.7362487792969,129.48814125061034,128.14025046608666,0.026418948606082734,0.0271009923707435,0.049484680562771284,-0.028491460391799204,0.2447232562362791,49.87614604837254,2.6169196372411534,2.4277956967365464,0.189123940504607,129.48814125061034,139.80433760058037,119.17194490064031,0.15933808687552542,0.4500143469225355,141.23819854253642,117.34967931202699,0.4649571707542489,-0.03742039909817474,-0.07823380115755285,-0.051125016822333835,0.023660179508292023,-0.013161564092570188,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-01 05:00:00+00:00,130.19924214528973,131.7859741111612,127.45409959233686,130.57888793945312,106239800,0.0,0.0,AAPL,0.016519717300350845,0.016384751143935356,0.023822055328294234,133.08358993530274,134.02686462402343,129.55871696472167,128.21197509765625,0.026063662419958417,0.023414238303054984,0.03317438666526977,0.0029158832870912316,-0.4015461588812317,57.284054424237326,2.301817844292998,2.4026001262478367,-0.10078228195483874,129.55871696472167,139.8849816558122,119.23245227363113,0.159406714314751,0.5493969022318237,141.23819854253642,117.34967931202699,0.5537893956411636,0.016519717300350845,-0.05575081477953869,-0.061433035719671625,0.05505732892264015,0.010927792694557015,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-02 05:00:00+00:00,132.12665611956461,132.69126014883398,131.03639446508643,131.40631103515625,83305400,0.0,0.0,AAPL,0.006336576369732727,0.0063165846778314005,0.023070472196399343,133.78058013916015,132.43623962402344,129.8303081512451,128.30324183872767,0.02606426516465648,0.024192962014527766,0.012593502326572461,-0.005451928517410651,-0.2158739003650233,58.575785208338175,2.094716938998914,2.341023488798052,-0.2463065497991379,129.8303081512451,140.04477099232432,119.6158453101659,0.1573509758473334,0.5771456565279663,141.23819854253642,117.34967931202699,0.5884262472483731,0.006336576369732727,-0.015318635718236995,-0.057069153164437725,0.05601175809216463,0.04311844284256616,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-03 05:00:00+00:00,132.15589194554707,132.165635975879,130.0629752354402,130.38421630859375,89880900,0.0,0.0,AAPL,-0.007778125103055755,-0.007808532495745512,0.023050714142050243,133.9665084838867,130.85536499023436,129.97292137145996,128.36104668511285,0.02449269454679757,0.024189341106051858,0.016126650908897006,-0.013405952703821273,0.0789324581599753,54.35093716724201,1.8270523547948585,2.2382292619974136,-0.41117690720255506,129.97292137145996,140.1317655356486,119.8140772072713,0.15632247174247763,0.5202431955095673,141.23819854253642,117.34967931202699,0.5456402245275875,-0.007778125103055755,0.015004253703668091,-0.05715853490738765,0.014466324983586576,0.022365096446083532,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-04 05:00:00+00:00,132.6815855489559,133.75237444183827,131.01697515265897,133.74264526367188,84183100,0.0,0.0,AAPL,0.025757941031216536,0.025431793993074058,0.022109407209900424,134.0171325683594,130.9137756347656,130.49810104370118,128.50649529534417,0.022959023200511866,0.02467274239460421,0.020452708137980183,0.00799703825007788,-0.06339277866599025,61.61013568166069,1.8644313880338643,2.163469687204704,-0.29903829917083957,130.49810104370118,140.2698066038482,120.72639548355417,0.14976011883689655,0.666017293501109,141.23819854253642,117.34967931202699,0.6862277981093304,0.025757941031216536,0.024228704763404885,0.0021884745372016123,0.0037995684958200826,0.08522942435701086,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-05 05:00:00+00:00,133.90348403057772,133.97171978594034,132.45086722756864,133.32827758789062,75693800,0.205,0.0,AAPL,-0.0030982464490988404,-0.0031030559512128307,0.021008733631411664,133.812158203125,131.88806762695313,130.79229583740235,128.63338430304276,0.022316503248718526,0.013800306917837072,0.011406826712879025,-0.004295679435463667,-0.10084328089604688,63.964761262432525,1.8394149027538447,2.0986587303145323,-0.25924382756068765,130.79229583740235,140.53113048481214,121.05346118999256,0.14892061623441277,0.6301994459451452,141.23819854253642,117.34967931202699,0.6688819060603985,-0.0030982464490988404,0.014626135819459707,0.037922938236602866,-0.015140889441029648,0.046168342573419396,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-08 05:00:00+00:00,132.61659492201852,133.52326614630692,131.53444758226135,133.47451782226562,71297200,0.0,0.0,AAPL,0.0010968433480182949,0.0010962422548497926,0.02095991856613966,133.24702911376954,132.46719360351562,131.03880310058594,128.75751593174078,0.019936823582558518,0.012993588844065936,0.014900361480937355,0.006469197167606222,-0.058084017449249514,63.403185918725285,1.8105189867979448,2.041030781611215,-0.23051179481327022,131.03880310058594,140.78763963541275,121.28996656575912,0.1487931254583204,0.624923354339686,141.23819854253642,117.34967931202699,0.6750036850188962,0.0010968433480182949,0.02370150008309091,0.022175329630278018,-0.04062000390666598,0.03835364524747731,2025-12-11 03:29:34.552827,Yahoo Finance
2021-02-09 05:00:00+00:00,133.19177019449774,134.42016235628924,132.44110262440083,132.59707641601562,76774200,0.0,0.0,AAPL,-0.006573849604899151,-0.0065955525209730565,0.020217327442862015,132.57079315185547,132.7053466796875,131.39086380004883,128.85350494384767,0.01984818174499467,0.013786762577049154,0.014925364762034628,-0.004464943874637966,0.07681928603086807,56.6745098509995,1.697251715544212,1.9722749683978145,-0.2750232528536025,131.39086380004883,140.80894001481474,121.97278758528292,0.14335968182838615,0.5640371020822526,141.23819854253642,117.34967931202699,0.63827301126791,-0.006573849604899151,-0.008565471734148677,0.009061706180464979,-0.04852459088191685,0.05608032833484988,2025-12-11 03:29:34.552827,Yahoo Finance
