date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2011-08-01,5886.544554455446,2011,8,3,0,31,0,5678.784158415841,5540.277227722772,5194.009900990099,4986.249504950495,7518.325742574257,5370.232673267327,5701.868646864687,174.28406581169511,5447.939273927393,326.7902673455083,5628.88902640264,768.5974971745683,207.76039603960453,516.3118811881186,0.03658536585365857,0.09614329817743017,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2011-09-01,5748.037623762377,2011,9,3,3,35,0,5886.544554455446,5678.784158415841,5540.277227722772,5194.009900990099,5194.009900990099,5243.874257425743,5771.122112211221,105.78641569615797,5505.650495049505,346.95917023310227,5670.902640264027,759.3622641412662,-138.50693069306908,504.16336633663377,-0.0235294117647058,0.09614329817743017,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-10-01,6094.3049504950495,2011,10,4,5,39,1,5748.037623762377,5886.544554455446,5678.784158415841,5540.277227722772,4709.235643564357,5559.770297029702,5909.62904290429,174.2840658116918,5690.326402640264,307.8989650445266,5715.4471947194725,767.8807933548409,346.2673267326727,534.5346534653472,0.06024096385542155,0.09614329817743039,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2011-11-01,7271.613861386139,2011,11,4,1,44,0,6094.3049504950495,5748.037623762377,5886.544554455446,5678.784158415841,5401.770297029703,6633.816831683168,6371.318811881189,798.6699240067727,6036.593729372938,633.8363276712117,5768.59694719472,854.4218242299777,1177.30891089109,637.7970297029715,0.19318181818181834,0.09614329817743039,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2011-12-01,8241.162376237624,2011,12,4,3,48,0,7271.613861386139,6094.3049504950495,5748.037623762377,5886.544554455446,4986.249504950495,7518.325742574257,7202.360396039604,1075.1028943609895,6486.7412541254125,1039.8786983165396,5828.833333333333,1001.7662160523656,969.5485148514845,722.8366336633671,0.1333333333333333,0.09614329817743039,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-01-01,5600.6435643564355,2012,1,1,6,52,1,8241.162376237624,7271.613861386139,6094.3049504950495,5748.037623762377,5194.009900990099,5194.009900990099,7037.806600660067,1335.696176288146,6473.717821782178,1052.4348269255427,5862.719471947195,985.0787510556252,-2640.5188118811884,406.6336633663368,-0.3204061140082374,0.07828896577359679,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2012-02-01,5077.916831683168,2012,2,1,2,5,0,5600.6435643564355,8241.162376237624,7271.613861386139,6094.3049504950495,5540.277227722772,4709.235643564357,6306.574257425742,1695.66630011594,6338.946534653466,1185.9682528399508,5893.442904290429,950.9920511033671,-522.7267326732672,368.6811881188114,-0.09333333333333327,0.07828896577359656,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2012-03-01,5824.669306930693,2012,3,1,3,9,0,5077.916831683168,5600.6435643564355,8241.162376237624,7271.613861386139,5678.784158415841,5401.770297029703,5501.076567656765,383.2036076890674,6351.718481848185,1178.7223993709533,5928.6844884488455,938.8740315251408,746.7524752475247,422.89900990098977,0.1470588235294117,0.07828896577359679,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-04-01,5376.617821782178,2012,4,2,6,13,1,5824.669306930693,5077.916831683168,5600.6435643564355,8241.162376237624,5886.544554455446,4986.249504950495,5426.401320132013,375.85717014982424,6232.103960396039,1244.6402084601157,5961.215181518152,909.5565289154059,-448.051485148515,390.36831683168293,-0.07692307692307698,0.07828896577359679,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2012-05-01,5600.6435643564355,2012,5,2,1,18,0,5376.617821782178,5824.669306930693,5077.916831683168,5600.6435643564355,5748.037623762377,5194.009900990099,5600.6435643564355,224.02574257424794,5953.608910891089,1148.7776707871412,5995.101320132013,885.6354973674221,224.0257425742575,406.6336633663368,0.04166666666666674,0.07828896577359679,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2012-06-01,5974.019801980198,2012,6,2,4,22,0,5600.6435643564355,5376.617821782178,5824.669306930693,5077.916831683168,6094.3049504950495,5540.277227722772,5650.42706270627,301.79641982151713,5575.7518151815175,319.15843196861215,6031.246534653466,874.1621616334188,373.3762376237628,433.742574257426,0.06666666666666665,0.07828896577359679,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-07-01,6123.370297029704,2012,7,3,6,26,1,5974.019801980198,5600.6435643564355,5376.617821782178,5824.669306930693,7271.613861386139,5678.784158415841,5899.344554455446,269.24543395844967,5662.87293729373,390.649814145482,6068.295379537954,867.2600528095631,149.3504950495053,444.5861386138622,0.025000000000000133,0.07828896577359701,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2012-08-01,6347.396039603961,2012,8,3,2,31,0,6123.370297029704,5974.019801980198,5600.6435643564355,5376.617821782178,8241.162376237624,5886.544554455446,6148.262046204621,187.92858507489433,5874.452805280528,352.37433940086714,6106.699669966997,868.6826564057952,224.0257425742575,460.85148514851517,0.03658536585365857,0.07828896577359679,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2012-09-01,6198.045544554456,2012,9,3,5,35,1,6347.396039603961,6123.370297029704,5974.019801980198,5600.6435643564355,5600.6435643564355,5748.037623762377,6222.937293729374,114.06832477387846,5936.682178217822,374.12224483631894,6144.200330033003,861.475222262494,-149.3504950495053,450.00792079207895,-0.02352941176470591,0.07828896577359679,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-10-01,6571.421782178218,2012,10,4,0,40,0,6198.045544554456,6347.396039603961,6123.370297029704,5974.019801980198,5077.916831683168,6094.3049504950495,6372.287788778878,187.92858507489007,6135.816171617163,332.0040565806256,6183.960066006602,869.9317489065603,373.3762376237619,477.11683168316813,0.06024096385542155,0.07828896577359679,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2012-11-01,7840.9009900990095,2012,11,4,3,44,0,6571.421782178218,6198.045544554456,6347.396039603961,6123.370297029704,5824.669306930693,7271.613861386139,6870.122772277227,861.1969663517358,6509.1924092409245,683.4587182343259,6231.400660066007,946.767171775236,1269.4792079207919,569.2871287128701,0.19318181818181812,0.07828896577359656,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2012-12-01,8886.354455445544,2012,12,4,5,48,1,7840.9009900990095,6571.421782178218,6198.045544554456,6347.396039603961,5376.617821782178,8241.162376237624,7766.225742574257,1159.2715880607075,6994.5815181518155,1121.2897261377352,6285.166666666667,1080.1934570540345,1045.4534653465344,645.19207920792,0.1333333333333333,0.07828896577359656,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-01-01,5969.331683168317,2013,1,1,1,1,0,8886.354455445544,7840.9009900990095,6571.421782178218,6198.045544554456,5600.6435643564355,5600.6435643564355,7565.52904290429,1477.8794759628813,6968.9084158415835,1146.7019519423002,6315.8906765676575,1064.0766049438885,-2917.022772277227,368.6881188118814,-0.3282586562242833,0.06582959879080374,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2013-02-01,5412.194059405941,2013,2,1,4,5,0,5969.331683168317,8886.354455445544,7840.9009900990095,6571.421782178218,5974.019801980198,5077.916831683168,6755.9600660066,1865.8873958166885,6813.041419141915,1301.2257039189362,6343.747112211221,1032.6323730354165,-557.1376237623763,334.2772277227723,-0.09333333333333338,0.06582959879080374,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2013-03-01,6208.10495049505,2013,3,1,4,9,0,5412.194059405941,5969.331683168317,8886.354455445544,7840.9009900990095,6123.370297029704,5824.669306930693,5863.210231023102,408.4297474384308,6814.717986798681,1300.2809698493134,6375.700082508251,1020.9768458161153,795.9108910891091,383.4356435643567,0.1470588235294119,0.06582959879080374,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2013-04-01,5730.558415841584,2013,4,2,0,14,0,6208.10495049505,5412.194059405941,5969.331683168317,8886.354455445544,6347.396039603961,5376.617821782178,5783.6191419141915,400.5996968634382,6674.57409240924,1374.9196389657598,6405.195132013202,994.2532066214408,-477.54653465346564,353.94059405940607,-0.07692307692307698,0.06582959879080374,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2013-05-01,5969.331683168317,2013,5,2,2,18,0,5730.558415841584,6208.10495049505,5412.194059405941,5969.331683168317,6198.045544554456,5600.6435643564355,5969.331683168316,238.7732673267275,6362.645874587459,1265.3278794956768,6435.919141914191,972.5916629507536,238.77326732673282,368.6881188118814,0.04166666666666674,0.06582959879080374,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2013-06-01,6367.287128712871,2013,6,2,5,22,1,5969.331683168317,5730.558415841584,6208.10495049505,5412.194059405941,6571.421782178218,5974.019801980198,6022.392409240924,321.66355705487126,5942.801320132014,340.1685034958112,6468.691419141914,962.1827013430903,397.9554455445541,393.2673267326727,0.06666666666666665,0.06582959879080374,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2013-07-01,6526.469306930693,2013,7,3,0,27,0,6367.287128712871,5969.331683168317,5730.558415841584,6208.10495049505,7840.9009900990095,6123.370297029704,6287.69603960396,286.96975285219094,6035.657590759075,416.3661346783832,6502.28300330033,956.0478273994828,159.18217821782218,403.0990099009896,0.025000000000000133,0.06582959879080374,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2013-08-01,6765.242574257426,2013,8,3,3,31,0,6526.469306930693,6367.287128712871,5969.331683168317,5730.558415841584,8886.354455445544,6347.396039603961,6552.999669966997,200.29984843169652,6261.165676567657,375.5710007878015,6537.103547854786,957.5019606714326,238.77326732673282,417.8465346534649,0.03658536585365857,0.06582959879080374,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2013-09-01,6606.060396039604,2013,9,3,6,35,1,6765.242574257426,6526.469306930693,6367.287128712871,5969.331683168317,5969.331683168317,6198.045544554456,6632.590759075908,121.57739682847762,6327.491584158416,398.75056211260886,6571.1047854785475,951.5934845862118,-159.18217821782218,408.01485148514803,-0.02352941176470591,0.06582959879080374,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2013-10-01,7004.015841584158,2013,10,4,1,40,0,6606.060396039604,6765.242574257426,6526.469306930693,6367.287128712871,5412.194059405941,6571.421782178218,6791.772937293729,200.2998484316889,6539.734488448845,353.8597504222463,6607.154290429043,959.7655414120526,397.9554455445541,432.59405940594024,0.06024096385542155,0.06582959879080374,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2013-11-01,8357.064356435643,2013,11,4,4,44,0,7004.015841584158,6606.060396039604,6765.242574257426,6526.469306930693,6208.10495049505,7840.9009900990095,7322.380198019801,917.8892171265263,6937.689933993399,728.4505314457671,6650.167904290429,1029.1435586640769,1353.0485148514854,516.1633663366338,0.19318181818181812,0.06582959879080374,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2013-12-01,9471.339603960396,2013,12,4,6,48,1,8357.064356435643,7004.015841584158,6606.060396039604,6765.242574257426,5730.558415841584,8886.354455445544,8277.473267326734,1235.5859715923202,7455.032013201319,1195.1037789376312,6698.916666666667,1151.3021589483521,1114.2752475247526,584.985148514852,0.1333333333333333,0.06582959879080374,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2014-01-01,6420.074257425742,2014,1,1,2,1,0,9471.339603960396,8357.064356435643,7004.015841584158,6606.060396039604,5969.331683168317,5969.331683168317,8082.826072607259,1544.007782033056,7437.299504950494,1212.302554466106,6736.478547854786,1132.5350235489334,-3051.265346534654,450.7425742574251,-0.3221577384110249,0.07550972172117376,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2014-02-01,5820.867326732674,2014,2,1,5,5,1,6420.074257425742,9471.339603960396,8357.064356435643,7004.015841584158,6367.287128712871,5412.194059405941,7237.42706270627,1957.6864324827357,7279.9036303630355,1368.2791468474366,6770.534653465346,1094.6019640681773,-599.206930693068,408.67326732673337,-0.09333333333333316,0.07550972172117398,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2014-03-01,6676.877227722773,2014,3,1,5,9,1,5820.867326732674,6420.074257425742,9471.339603960396,8357.064356435643,6526.469306930693,6208.10495049505,6305.939603960396,439.27016401014447,7291.706435643565,1361.5931418048929,6809.59900990099,1080.9852539760248,856.0099009900987,468.77227722772295,0.1470588235294117,0.07550972172117376,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-04-01,6163.271287128712,2014,4,2,1,14,0,6676.877227722773,5820.867326732674,6420.074257425742,9471.339603960396,6765.242574257426,5730.558415841584,6220.338613861386,430.84886849517113,7151.582343234323,1438.2260502370964,6845.6584158415835,1048.445943678035,-513.6059405940605,432.7128712871281,-0.0769230769230771,0.07550972172117376,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2014-05-01,6420.074257425742,2014,5,2,3,18,0,6163.271287128712,6676.877227722773,5820.867326732674,6420.074257425742,6606.060396039604,5969.331683168317,6420.074257425742,256.80297029700677,6828.750660066006,1326.5795324375156,6883.220297029703,1021.9353501807783,256.8029702970298,450.7425742574251,0.04166666666666674,0.07550972172117376,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2014-06-01,6848.079207920792,2014,6,2,6,22,1,6420.074257425742,6163.271287128712,6676.877227722773,5820.867326732674,7004.015841584158,6367.287128712871,6477.141584158416,345.95228273591556,6391.5405940594055,365.85453253308634,6923.286303630363,1009.2145867318368,428.00495049505025,480.79207920792123,0.06666666666666687,0.07550972172117398,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2014-07-01,7019.281188118812,2014,7,3,1,27,0,6848.079207920792,6420.074257425742,6163.271287128712,6676.877227722773,8357.064356435643,6526.469306930693,6762.478217821782,308.6387590324429,6491.4084158415835,447.8058256420674,6964.353960396039,1001.5972499684036,171.20198019801956,492.8118811881186,0.02499999999999991,0.07550972172117376,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2014-08-01,7276.084158415843,2014,8,3,4,31,0,7019.281188118812,6848.079207920792,6420.074257425742,6163.271287128712,9471.339603960396,6765.242574257426,7047.814851485149,215.42443424755604,6733.944554455446,403.93026254383074,7006.92409240924,1003.2198771582214,256.8029702970316,510.8415841584174,0.03658536585365879,0.07550972172117398,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2014-09-01,7104.882178217822,2014,9,3,0,36,0,7276.084158415843,7019.281188118812,6848.079207920792,6420.074257425742,6420.074257425742,6606.060396039604,7133.415841584159,130.75767223056476,6805.278712871287,428.86010609389336,7048.492574257426,995.4039911006039,-171.20198019802137,498.8217821782182,-0.023529411764706132,0.07550972172117398,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2014-10-01,7532.88712871287,2014,10,4,2,40,0,7104.882178217822,7276.084158415843,7019.281188118812,6848.079207920792,5820.867326732674,7004.015841584158,7304.617821782179,215.42443424755078,7033.54801980198,380.5796017049541,7092.565181518152,1004.9184195109762,428.00495049504843,528.8712871287125,0.06024096385542155,0.07550972172117376,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2014-11-01,8988.10396039604,2014,11,4,5,44,1,7532.88712871287,7104.882178217822,7276.084158415843,7019.281188118812,6676.877227722773,8357.064356435643,7875.29108910891,987.1987764826162,7461.55297029703,783.4556283628788,7145.151815181518,1090.0123510133908,1455.2168316831694,631.0396039603966,0.19318181818181834,0.07550972172117398,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2014-12-01,10186.517821782178,2014,12,4,0,49,0,8988.10396039604,7532.88712871287,7104.882178217822,7276.084158415843,6163.271287128712,9471.339603960396,8902.50297029703,1328.884724469844,8017.9594059405945,1285.3457327131352,7204.75,1238.2366645875284,1198.4138613861378,715.1782178217818,0.1333333333333333,0.07550972172117376,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2015-01-01,6870.668316831683,2015,1,1,3,1,0,10186.517821782178,8988.10396039604,7532.88712871287,7104.882178217822,6420.074257425742,6420.074257425742,8681.763366336634,1679.0169458783273,7993.190594059405,1309.6416272526096,7242.299504950494,1218.9602640625221,-3315.8495049504945,450.59405940594115,-0.32551354279870803,0.07018517875938346,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2015-02-01,6229.40594059406,2015,2,1,6,5,1,6870.668316831683,10186.517821782178,8988.10396039604,7532.88712871287,6848.079207920792,5820.867326732674,7762.197359735975,2123.864787555084,7818.744224422441,1482.559368635582,7276.344389438945,1180.7578715892892,-641.2623762376234,408.5386138613858,-0.09333333333333327,0.07018517875938324,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2015-03-01,7145.495049504951,2015,3,1,6,9,1,6229.40594059406,6870.668316831683,10186.517821782178,8988.10396039604,7019.281188118812,6676.877227722773,6748.5231023102315,470.10041899486464,7825.5130363036305,1478.7360776876728,7315.395874587459,1166.79596698894,916.0891089108909,468.617821782178,0.1470588235294117,0.07018517875938324,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2015-04-01,6595.841584158416,2015,4,2,2,14,0,7145.495049504951,6229.40594059406,6870.668316831683,10186.517821782178,7276.084158415843,6163.271287128712,6656.914191419142,461.08807334878736,7669.338778877888,1562.9089227212394,7351.443399339933,1134.1923573329295,-549.6534653465351,432.5702970297034,-0.07692307692307698,0.07018517875938346,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2015-05-01,6870.668316831683,2015,5,2,4,18,0,6595.841584158416,7145.495049504951,6229.40594059406,6870.668316831683,7104.882178217822,6420.074257425742,6870.668316831682,274.82673267324947,7316.4328382838285,1439.784622027152,7388.99290429043,1107.7040938701346,274.82673267326754,450.59405940594115,0.04166666666666674,0.07018517875938346,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2015-06-01,7328.712871287129,2015,6,2,0,23,0,6870.668316831683,6595.841584158416,7145.495049504951,6229.40594059406,7532.88712871287,6848.079207920792,6931.74092409241,370.2330055419575,6840.13201320132,391.53209829885327,7429.045709570957,1094.9839054139627,458.0445544554459,480.6336633663368,0.06666666666666665,0.07018517875938324,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2015-07-01,7511.930693069307,2015,7,3,2,27,0,7328.712871287129,6870.668316831683,6595.841584158416,7145.495049504951,8988.10396039604,7019.281188118812,7237.103960396039,330.3006255072145,6947.009075907591,479.23515756425036,7470.099834983498,1087.4333813308751,183.21782178217836,492.6495049504956,0.02499999999999991,0.07018517875938346,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2015-08-01,7786.757425742575,2015,8,3,5,31,1,7511.930693069307,7328.712871287129,6870.668316831683,6595.841584158416,10186.517821782178,7276.084158415843,7542.466996699671,230.54403667436603,7206.567656765677,432.2801802267945,7512.65594059406,1089.1415564017793,274.82673267326754,510.67326732673155,0.03658536585365857,0.07018517875938302,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2015-09-01,7603.539603960397,2015,9,3,1,36,0,7786.757425742575,7511.930693069307,7328.712871287129,6870.668316831683,6870.668316831683,7104.882178217822,7634.075907590759,139.93492283023824,7282.9084158415835,458.9597293028618,7554.210726072608,1081.6561974929755,-183.21782178217836,498.65742574257456,-0.02352941176470591,0.07018517875938324,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2015-10-01,8061.584158415841,2015,10,4,3,40,0,7603.539603960397,7786.757425742575,7511.930693069307,7328.712871287129,6229.40594059406,7532.88712871287,7817.293729372937,230.54403667436074,7527.198844884489,407.29064908279133,7598.268811881188,1091.431968073744,458.0445544554441,528.6970297029702,0.06024096385542155,0.07018517875938324,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2015-11-01,9618.935643564357,2015,11,4,6,44,1,8061.584158415841,7603.539603960397,7786.757425742575,7511.930693069307,7145.495049504951,8988.10396039604,8428.019801980197,1056.4854990810938,7985.2433993399345,838.4426016895723,7650.838118811881,1176.348412770704,1557.351485148516,630.8316831683169,0.19318181818181834,0.07018517875938324,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2015-12-01,10901.460396039603,2015,12,4,1,49,0,9618.935643564357,8061.584158415841,7603.539603960397,7786.757425742575,6595.841584158416,10186.517821782178,9527.326732673268,1422.1527364073743,8580.701320132013,1375.557952731217,7710.416666666667,1325.1425262380267,1282.5247524752467,714.9425742574258,0.1333333333333333,0.07018517875938324,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2016-01-01,7269.430693069307,2016,1,1,4,53,0,10901.460396039603,9618.935643564357,8061.584158415841,7603.539603960397,6870.668316831683,6870.668316831683,9263.275577557755,1841.950190078022,8540.284653465345,1416.2031894519396,7743.64686468647,1307.0462970315689,-3632.029702970296,398.76237623762427,-0.3331690957928699,0.05803836800864648,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
