date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2011-05-01,28513.737623762376,2011,5,2,6,17,1,27373.18811881188,29654.287128712873,25852.45544554456,28513.737623762376,29746.789108910893,26879.628712871287,28513.73762376238,1140.5495049504716,30426.069471947194,6124.508158784593,30833.085643564355,4703.324132895837,1140.549504950497,1634.1089108910892,0.04166666666666674,0.06079358194812401,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2011-06-01,30414.653465346535,2011,6,2,2,22,0,28513.737623762376,27373.18811881188,29654.287128712873,25852.45544554456,31538.76435643564,28671.60396039604,28767.19306930693,1536.4919819835982,28387.0099009901,1624.8846556636854,30978.3397689769,4657.1912543895505,1900.9158415841594,1743.0495049504934,0.06666666666666665,0.06079358194812401,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-07-01,31175.019801980197,2011,7,3,4,26,0,30414.653465346535,28513.737623762376,27373.18811881188,29654.287128712873,37631.4801980198,29388.394059405942,30034.470297029704,1370.7699074346915,28830.55693069307,1988.8582758963148,31127.225247524755,4630.221742450922,760.3663366336623,1786.6257425742551,0.02499999999999991,0.06079358194812401,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2011-08-01,32315.569306930694,2011,8,3,0,31,0,31175.019801980197,30414.653465346535,28513.737623762376,27373.18811881188,42649.01089108911,30463.579207920793,31301.747524752474,956.7733252896069,29907.742574257427,1793.9919481695074,31281.557755775575,4636.950413279334,1140.549504950497,1851.9900990099013,0.03658536585365857,0.06079358194812401,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2011-09-01,31555.202970297032,2011,9,3,3,35,0,32315.569306930694,31175.019801980197,30414.653465346535,28513.737623762376,28513.737623762376,29746.789108910893,31681.93069306931,580.7393822533891,30224.561881188118,1904.7138790203458,31432.25891089109,4611.854658806615,-760.3663366336623,1808.4138613861396,-0.0235294117647058,0.06079358194812401,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-10-01,33456.118811881184,2011,10,4,5,39,1,31555.202970297032,32315.569306930694,31175.019801980197,30414.653465346535,25852.45544554456,31538.76435643564,32442.29702970297,956.7733252896254,31238.38366336634,1690.2837058962825,31592.038448844887,4648.944638922602,1900.915841584152,1917.3544554455439,0.06024096385542155,0.06079358194812401,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2011-11-01,39919.232673267325,2011,11,4,1,44,0,33456.118811881184,31555.202970297032,32315.569306930694,31175.019801980197,29654.287128712873,37631.4801980198,34976.851485148516,4384.486186054144,33139.29950495049,3479.5934332317674,31782.684488448842,4955.902861272117,6463.11386138614,2287.752475247522,0.19318181818181834,0.06079358194812401,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2011-12-01,45241.79702970297,2011,12,4,3,48,0,39919.232673267325,33456.118811881184,31555.202970297032,32315.569306930694,27373.18811881188,42649.01089108911,39539.04950495049,5902.029921528152,35610.490099009905,5708.658421826491,31998.75,5499.4309963524365,5322.564356435643,2592.786138613861,0.1333333333333333,0.06079358194812401,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-01-01,29784.133663366338,2012,1,1,6,52,1,45241.79702970297,39919.232673267325,33456.118811881184,31555.202970297032,28513.737623762376,28513.737623762376,38315.05445544555,7852.698899273234,35378.67574257426,5948.016645398479,32104.616336633666,5438.130328783881,-15457.66336633663,1270.396039603962,-0.34166775816150896,0.044553823717072394,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2012-02-01,27004.281188118817,2012,2,1,2,5,0,29784.133663366338,45241.79702970297,39919.232673267325,33456.118811881184,30414.653465346535,25852.45544554456,34010.070627062705,9825.764776029388,34493.46105610561,6825.551156360343,32200.601815181522,5326.769620385127,-2779.8524752475205,1151.8257425742559,-0.09333333333333316,0.04455382371707217,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2012-03-01,30975.49900990099,2012,3,1,3,9,0,27004.281188118817,29784.133663366338,45241.79702970297,39919.232673267325,31175.019801980197,29654.287128712873,29254.63795379538,2037.8707090614516,34396.84372937294,6879.352147887575,32310.702805280525,5282.82734338319,3971.217821782171,1321.2118811881155,0.14705882352941146,0.04455382371707217,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-04-01,28592.76831683168,2012,4,2,6,13,1,30975.49900990099,27004.281188118817,29784.133663366338,45241.79702970297,32315.569306930694,27373.18811881188,28857.51617161716,1998.8024707234608,33586.28531353135,7286.8062719459385,32412.334488448843,5190.1212959463,-2382.7306930693085,1219.5801980198012,-0.07692307692307698,0.04455382371707217,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2012-05-01,29784.133663366338,2012,5,2,1,18,0,28592.76831683168,30975.49900990099,27004.281188118817,29784.133663366338,31555.202970297032,28513.737623762376,29784.133663366334,1191.3653465346606,31897.10214521452,6674.096560243486,32518.200825082513,5115.794078784773,1191.3653465346579,1270.396039603962,0.04166666666666674,0.044553823717072394,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2012-06-01,31769.742574257427,2012,6,2,4,22,0,29784.133663366338,28592.76831683168,30975.49900990099,27004.281188118817,33456.118811881184,30414.653465346535,30048.881518151815,1604.9485748916159,29651.759735973596,1697.2794801727146,32631.12491749175,5079.970433634801,1985.6089108910892,1355.0891089108918,0.06666666666666665,0.044553823717072394,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-07-01,32563.986138613865,2012,7,3,6,26,1,31769.742574257427,29784.133663366338,28592.76831683168,30975.49900990099,39919.232673267325,31175.019801980197,31372.62079207921,1431.8429482472327,30115.068481848182,2077.469516918851,32746.872112211222,5059.559738516839,794.2435643564386,1388.966336633668,0.025000000000000133,0.044553823717072394,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2012-08-01,33755.351485148516,2012,8,3,2,31,0,32563.986138613865,31769.742574257427,29784.133663366338,28592.76831683168,45241.79702970297,32315.569306930694,32696.3600660066,999.4012353617973,31240.24686468647,1873.9211491781073,32866.853960396045,5065.470031433837,1191.3653465346506,1439.7821782178216,0.03658536585365835,0.04455382371707217,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2012-09-01,32961.10792079208,2012,9,3,5,35,1,33755.351485148516,32563.986138613865,31769.742574257427,29784.133663366338,29784.133663366338,31555.202970297032,33093.48184818482,606.6135423159338,31571.18168316832,1989.576165417686,32984.01270627062,5048.605518190157,-794.2435643564386,1405.9049504950453,-0.02352941176470602,0.04455382371707217,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-10-01,34946.71683168317,2012,10,4,0,40,0,32961.10792079208,33755.351485148516,32563.986138613865,31769.742574257427,27004.281188118817,33456.118811881184,33887.72541254125,999.4012353618232,32630.173102310233,1765.5923081606338,33108.22920792079,5079.520028317559,1985.6089108910892,1490.5980198019824,0.06024096385542177,0.044553823717072394,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2012-11-01,41697.78712871287,2012,11,4,3,44,0,34946.71683168317,32961.10792079208,33755.351485148516,32563.986138613865,30975.49900990099,39919.232673267325,36535.20396039604,4579.831810677555,34615.78201320132,3634.6226256630657,33256.442079207925,5316.730824875281,6751.070297029706,1778.5544554455482,0.19318181818181834,0.044553823717072394,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2012-12-01,47257.49207920792,2012,12,4,5,48,1,41697.78712871287,34946.71683168317,32961.10792079208,33755.351485148516,28592.76831683168,45241.79702970297,41300.66534653465,6164.987922224819,37197.07359735974,5963.000982813531,33424.416666666664,5744.451675508128,5559.704950495048,2015.6950495049532,0.1333333333333333,0.044553823717072394,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-01-01,30802.87128712871,2013,1,1,1,1,0,47257.49207920792,41697.78712871287,34946.71683168317,32961.10792079208,29784.133663366338,29784.133663366338,39919.38349834983,8370.225561903822,36903.55445544555,6272.006161810285,33509.31146864687,5693.060607431327,-16454.62079207921,1018.7376237623721,-0.348190732688475,0.034204037467619575,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2013-02-01,27927.93663366337,2013,2,1,4,5,0,30802.87128712871,47257.49207920792,41697.78712871287,34946.71683168317,31769.742574257427,27004.281188118817,35329.43333333333,10429.537448957197,35932.31864686468,7234.376902459802,33586.28275577557,5602.641917623597,-2874.9346534653414,923.6554455445512,-0.09333333333333316,0.034204037467619575,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2013-03-01,32034.986138613865,2013,3,1,4,9,0,27927.93663366337,30802.87128712871,47257.49207920792,41697.78712871287,32563.986138613865,30975.49900990099,30255.26468646865,2107.5741151483257,35777.96501650165,7319.825176547889,33674.57334983498,5565.9871925745665,4107.049504950497,1059.4871287128772,0.1470588235294119,0.03420403746762002,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2013-04-01,29570.75643564356,2013,4,2,0,14,0,32034.986138613865,27927.93663366337,30802.87128712871,47257.49207920792,33755.351485148516,28592.76831683168,29844.5597359736,2067.1695853224255,34881.97161716172,7757.845614185313,33756.072359735976,5491.474495775768,-2464.229702970304,977.9881188118816,-0.0769230769230771,0.0342040374676198,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2013-05-01,30802.87128712871,2013,5,2,2,18,0,29570.75643564356,32034.986138613865,27927.93663366337,30802.87128712871,32961.10792079208,29784.133663366338,30802.871287128713,1232.11485148511,33066.152310231024,7089.730075963567,33840.96716171617,5432.0415344676985,1232.1148514851484,1018.7376237623721,0.04166666666666674,0.034204037467619575,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2013-06-01,32856.39603960396,2013,6,2,5,22,1,30802.87128712871,29570.75643564356,32034.986138613865,27927.93663366337,34946.71683168317,31769.742574257427,31076.67458745874,1659.844296080777,30665.969636963695,1755.3332911055716,33931.521617161714,5403.3561560806,2053.524752475252,1086.653465346535,0.06666666666666687,0.0342040374676198,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2013-07-01,33677.80594059406,2013,7,3,0,27,0,32856.39603960396,30802.87128712871,29570.75643564356,32034.986138613865,41697.78712871287,32563.986138613865,32445.691089108906,1480.8177580967977,31145.125412541252,2148.527362113386,34024.339933993404,5387.2717899286445,821.4099009900965,1113.819801980193,0.02499999999999991,0.034204037467619575,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2013-08-01,34909.92079207921,2013,8,3,3,31,0,33677.80594059406,32856.39603960396,30802.87128712871,29570.75643564356,47257.49207920792,33755.351485148516,33814.70759075907,1033.5847926612646,32308.78943894389,1938.0168183759674,34120.55404290429,5392.33870275669,1232.114851485152,1154.5693069306944,0.03658536585365857,0.0342040374676198,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2013-09-01,34088.510891089114,2013,9,3,6,35,1,34909.92079207921,33677.80594059406,32856.39603960396,30802.87128712871,30802.87128712871,32961.10792079208,34225.41254125413,627.3621746456279,32651.043564356438,2057.627703124325,34214.50429042904,5380.1087789197445,-821.4099009900965,1127.4029702970365,-0.0235294117647058,0.03420403746762002,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2013-10-01,36142.035643564355,2013,10,4,1,40,0,34088.510891089114,34909.92079207921,33677.80594059406,32856.39603960396,27927.93663366337,34946.71683168317,35046.82244224423,1033.5847926612903,33746.25676567657,1825.9826936215138,34314.11419141914,5405.901249613905,2053.5247524752413,1195.3188118811886,0.06024096385542155,0.0342040374676198,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2013-11-01,43124.0198019802,2013,11,4,4,44,0,36142.035643564355,34088.510891089114,34909.92079207921,33677.80594059406,32034.986138613865,41697.78712871287,37784.855445544556,4736.480549525352,35799.781518151816,3758.9413941319076,34432.96691419142,5595.353191483542,6981.984158415842,1426.2326732673246,0.19318181818181812,0.034204037467619575,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2013-12-01,48873.88910891089,2013,12,4,6,48,1,43124.0198019802,36142.035643564355,34088.510891089114,34909.92079207921,29570.75643564356,47257.49207920792,42713.31485148515,6375.855400104007,38469.36369636964,6166.95969184914,34567.666666666664,5940.935115848138,5749.86930693069,1616.3970297029664,0.1333333333333333,0.034204037467619575,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2014-01-01,32161.856435643564,2014,1,1,2,1,0,48873.88910891089,43124.0198019802,36142.035643564355,34088.510891089114,30802.87128712871,30802.87128712871,41386.58844884489,8490.406927717435,38216.705445544554,6428.056691899649,34680.91542904291,5875.234198733473,-16712.032673267324,1358.9851485148538,-0.34194194441997694,0.04411878152030324,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2014-02-01,29160.083168316833,2014,2,1,5,5,1,32161.856435643564,48873.88910891089,43124.0198019802,36142.035643564355,32856.39603960396,27927.93663366337,36731.94290429043,10621.807939989892,37258.3991749175,7378.035525116748,34783.59430693069,5756.044227247306,-3001.773267326731,1232.1465346534642,-0.09333333333333327,0.04411878152030302,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2014-03-01,33448.33069306931,2014,3,1,5,9,1,29160.083168316833,32161.856435643564,48873.88910891089,43124.0198019802,33677.80594059406,32034.986138613865,31590.0900990099,2200.557717072389,37151.70247524752,7437.434585117661,34901.373019801984,5708.957210618433,4288.247524752474,1413.3445544554415,0.1470588235294117,0.04411878152030302,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-04-01,30875.38217821782,2014,4,2,1,14,0,33448.33069306931,29160.083168316833,32161.856435643564,48873.88910891089,34909.92079207921,29570.75643564356,31161.265346534652,2158.3705886226685,36273.926897689766,7878.1596278837405,35010.09183168317,5609.775627403605,-2572.948514851487,1304.6257425742588,-0.07692307692307698,0.04411878152030324,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2014-05-01,32161.856435643564,2014,5,2,3,18,0,30875.38217821782,33448.33069306931,29160.083168316833,32161.856435643564,34088.510891089114,30802.87128712871,32161.856435643564,1286.4742574256804,34446.899669966995,7215.042277831322,35123.3405940594,5530.274078877115,1286.4742574257434,1358.9851485148538,0.04166666666666674,0.04411878152030324,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2014-06-01,34305.9801980198,2014,6,2,6,22,1,32161.856435643564,30875.38217821782,33448.33069306931,29160.083168316833,36142.035643564355,32856.39603960396,32447.739603960395,1733.0746039372705,32018.91485148515,1832.7764570711963,35244.139273927394,5491.954262322342,2144.123762376239,1449.5841584158406,0.06666666666666665,0.04411878152030324,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2014-07-01,35163.6297029703,2014,7,3,1,27,0,34305.9801980198,32161.856435643564,30875.38217821782,33448.33069306931,43124.0198019802,33677.80594059406,33877.15544554455,1546.149633237639,32519.2103960396,2243.317771392878,35367.957920792076,5470.136169204347,857.6495049504956,1485.8237623762398,0.02499999999999991,0.04411878152030324,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2014-08-01,36450.103960396045,2014,8,3,4,31,0,35163.6297029703,34305.9801980198,32161.856435643564,30875.38217821782,48873.88910891089,34909.92079207921,35306.57128712872,1079.1852943113686,33734.21386138614,2023.519758968584,35496.30651815182,5476.477372250044,1286.474257425747,1540.1831683168348,0.03658536585365857,0.04411878152030324,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2014-09-01,35592.45445544555,2014,9,3,0,36,0,36450.103960396045,35163.6297029703,34305.9801980198,32161.856435643564,32161.856435643564,34088.510891089114,35735.39603960397,655.0406293628715,34091.56782178218,2148.4077302086002,35621.635148514855,5458.510596121179,-857.6495049504956,1503.9435643564357,-0.02352941176470591,0.04411878152030324,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2014-10-01,37736.57821782178,2014,10,4,2,40,0,35592.45445544555,36450.103960396045,35163.6297029703,34305.9801980198,29160.083168316833,36142.035643564355,36593.04554455446,1079.1852943113913,35235.100495049504,1906.542825141258,35754.513696369635,5491.638306776791,2144.123762376228,1594.5425742574225,0.060240963855421326,0.04411878152030302,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2014-11-01,45026.59900990099,2014,11,4,5,44,1,37736.57821782178,35592.45445544555,36450.103960396045,35163.6297029703,33448.33069306931,43124.0198019802,39451.87722772277,4945.448300065021,37379.22425742575,3924.7813082472294,35913.06196369637,5745.3483113095745,7290.020792079209,1902.5792079207895,0.19318181818181834,0.04411878152030302,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2014-12-01,51030.145544554456,2014,12,4,0,49,0,45026.59900990099,37736.57821782178,35592.45445544555,36450.103960396045,30875.38217821782,48873.88910891089,44597.77425742574,6657.1503715062445,40166.58514851485,6439.038439138339,36092.75,6203.041934250539,6003.546534653469,2156.2564356435687,0.13333333333333353,0.04411878152030324,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2015-01-01,32832.846534653465,2015,1,1,3,1,0,51030.145544554456,45026.59900990099,37736.57821782178,35592.45445544555,32161.856435643564,32161.856435643564,42963.19702970297,9272.466964775349,39778.12128712871,6857.912422016265,36148.66584158416,6167.307862886042,-18197.29900990099,670.9900990099013,-0.3565990027211057,0.020862915682512417,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2015-02-01,29768.44752475248,2015,2,1,6,5,1,32832.846534653465,51030.145544554456,45026.59900990099,37736.57821782178,34305.9801980198,29160.083168316833,37877.14653465347,11493.418661947935,38664.51188118812,7960.300597193541,36199.36287128713,6106.841206647373,-3064.399009900986,608.3643564356462,-0.09333333333333327,0.020862915682512417,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2015-03-01,34146.1603960396,2015,3,1,6,9,1,29768.44752475248,32832.846534653465,51030.145544554456,45026.59900990099,35163.6297029703,33448.33069306931,32249.151485148515,2246.467767178216,38423.46287128713,8092.7283848358275,36257.51534653466,6081.533049767166,4377.712871287124,697.8297029702953,0.14705882352941146,0.020862915682512417,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2015-04-01,31519.532673267324,2015,4,2,2,14,0,34146.1603960396,29768.44752475248,32832.846534653465,51030.145544554456,36450.103960396045,30875.38217821782,31811.380198019804,2203.400492224764,37387.28861386139,8581.512251987879,36311.19455445545,6032.3524091642175,-2626.6277227722785,644.1504950495037,-0.07692307692307698,0.020862915682512417,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2015-05-01,32832.846534653465,2015,5,2,4,18,0,31519.532673267324,34146.1603960396,29768.44752475248,32832.846534653465,35592.45445544555,32161.856435643564,32832.846534653465,1313.313861386148,35354.99653465347,7820.669733592438,36367.11039603961,5993.378244653898,1313.313861386141,670.9900990099013,0.04166666666666674,0.020862915682512417,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2015-06-01,35021.70297029703,2015,6,2,0,23,0,32832.846534653465,31519.532673267324,34146.1603960396,29768.44752475248,37736.57821782178,34305.9801980198,33124.69405940594,1769.2315932707718,32686.92277227723,1871.013517759976,36426.75396039604,5974.533727027052,2188.8564356435672,715.7227722772295,0.06666666666666665,0.020862915682512417,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2015-07-01,35897.245544554455,2015,7,3,2,27,0,35021.70297029703,32832.846534653465,31519.532673267324,34146.1603960396,45026.59900990099,35163.6297029703,34583.93168316832,1578.406822668474,33197.65594059406,2290.1199209065335,36487.88861386139,5964.178162783957,875.5425742574225,733.6158415841564,0.02499999999999991,0.020862915682512417,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2015-08-01,37210.5594059406,2015,8,3,5,31,1,35897.245544554455,35021.70297029703,32832.846534653465,31519.532673267324,51030.145544554456,36450.103960396045,36043.1693069307,1101.7002461124555,34438.00792079208,2065.7362810818418,36551.259900990095,5967.779144440569,1313.3138613861447,760.4554455445541,0.03658536585365879,0.020862915682512417,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2015-09-01,36335.01683168317,2015,9,3,1,36,0,37210.5594059406,35897.245544554455,35021.70297029703,32832.846534653465,32832.846534653465,35592.45445544555,36480.94059405941,668.7066867819844,34802.81732673267,2193.2297795355967,36613.1400990099,5960.779161704767,-875.5425742574298,742.5623762376199,-0.02352941176470602,0.020862915682512195,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2015-10-01,38523.87326732673,2015,10,4,3,40,0,36335.01683168317,37210.5594059406,35897.245544554455,35021.70297029703,29768.44752475248,37736.57821782178,37356.48316831683,1101.7002461124757,35970.20742574258,1946.318867347271,36678.748019801984,5978.574667497036,2188.85643564356,787.2950495049517,0.06024096385542155,0.020862915682512417,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2015-11-01,45965.98514851485,2015,11,4,6,44,1,38523.87326732673,36335.01683168317,37210.5594059406,35897.245544554455,34146.1603960396,45026.59900990099,40274.95841584159,5048.6247709615145,38159.063861386145,4006.663689753484,36757.030198019806,6102.678441338373,7442.111881188117,939.3861386138597,0.19318181818181812,0.020862915682512417,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2015-12-01,52094.783168316826,2015,12,4,1,49,0,45965.98514851485,38523.87326732673,36335.01683168317,37210.5594059406,31519.532673267324,51030.145544554456,45528.21386138614,6796.0379383927875,41004.57722772277,6573.375555170529,36845.75,6332.455475099895,6128.7980198019795,1064.63762376237,0.1333333333333333,0.020862915682512195,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2016-01-01,34106.80693069307,2016,1,1,4,53,0,52094.783168316826,45965.98514851485,38523.87326732673,36335.01683168317,32832.846534653465,32832.846534653465,44055.85841584158,9144.848844157266,40706.1707920792,6884.859485715836,36951.91336633664,6269.428586227268,-17987.976237623756,1273.9603960396053,-0.3452932355914621,0.03880139952821349,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
