date,y,year,month,quarter,day_of_week,week_of_year,is_weekend,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos
2011-03-01,21119.00198019802,2011,3,1,1,9,0,18411.437623762376,20306.732673267325,30587.712871287127,26989.158415841583,21077.24752475247,20049.08910891089,19945.724092409237,1389.414114888017,23338.921452145212,4577.971246218124,21886.78498349835,3546.8963637678658,2707.5643564356433,1069.912871287128,0.1470588235294117,0.053364662378182715,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2011-04-01,19494.463366336633,2011,4,2,4,13,0,21119.00198019802,18411.437623762376,20306.732673267325,30587.712871287127,21848.366336633662,18506.851485148512,19674.967656765675,1362.7775075952943,22818.084488448843,4846.106605885648,21969.08597359736,3472.007315652946,-1624.5386138613867,987.6118811881206,-0.07692307692307698,0.053364662378182715,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2011-05-01,20306.732673267325,2011,5,2,6,17,1,19494.463366336633,21119.00198019802,18411.437623762376,20306.732673267325,21334.287128712873,19277.9702970297,20306.732673267325,812.2693069306847,21704.346864686468,4447.253252118196,22054.81617161716,3411.695149277544,812.2693069306915,1028.7623762376243,0.04166666666666652,0.053364662378182715,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2011-06-01,21660.51485148515,2011,6,2,2,22,0,20306.732673267325,19494.463366336633,21119.00198019802,18411.437623762376,22619.48514851485,20563.168316831685,20487.236963696367,1094.249107025444,20216.480528052805,1157.200040304729,22146.261716171615,3382.6618682573926,1353.7821782178253,1097.346534653465,0.06666666666666687,0.053364662378182715,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2011-07-01,22202.027722772276,2011,7,3,4,26,0,21660.51485148515,20306.732673267325,19494.463366336633,21119.00198019802,26989.158415841583,21077.24752475247,21389.75841584158,976.2262118747344,20532.36303630363,1416.4124628819027,22239.99339933993,3365.8891224307,541.5128712871265,1124.7801980198055,0.02499999999999991,0.05336466237818294,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2011-08-01,23014.29702970297,2011,8,3,0,31,0,22202.027722772276,21660.51485148515,20306.732673267325,19494.463366336633,30587.712871287127,21848.366336633662,22292.2798679868,681.3887537976517,21299.506270627062,1277.6337984927068,22337.15429042904,3370.3816471261566,812.2693069306952,1165.9306930693092,0.03658536585365857,0.053364662378182715,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2011-09-01,22472.78415841584,2011,9,3,3,35,0,23014.29702970297,22202.027722772276,21660.51485148515,20306.732673267325,20306.732673267325,21334.287128712873,22563.03630363036,413.5872870776979,21525.136633663366,1356.4870404115152,22432.02904290429,3355.5765689816826,-541.5128712871301,1138.4970297029686,-0.02352941176470591,0.05336466237818249,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2011-10-01,23826.566336633663,2011,10,4,5,39,1,22472.78415841584,23014.29702970297,22202.027722772276,21660.51485148515,18411.437623762376,22619.48514851485,23104.549174917494,681.388753797656,22247.153795379538,1203.7755207865316,22532.619141914187,3379.712323275905,1353.7821782178216,1207.0811881188129,0.06024096385542177,0.053364662378182715,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2011-11-01,28429.425742574254,2011,11,4,1,44,0,23826.566336633663,22472.78415841584,23014.29702970297,22202.027722772276,21119.00198019802,26989.158415841583,24909.592079207923,3122.5155419693633,23600.93597359736,2478.074764965529,22652.641419141914,3572.4416260933926,4602.859405940591,1440.2673267326718,0.19318181818181812,0.053364662378182715,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2011-12-01,32220.01584158416,2011,12,4,3,48,0,28429.425742574254,23826.566336633663,22472.78415841584,23014.29702970297,19494.463366336633,30587.712871287127,28158.669306930693,4203.270207067386,25360.85280528053,4065.556119812901,22788.666666666668,3916.5498599854786,3790.590099009907,1632.3029702970343,0.13333333333333353,0.053364662378182715,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2012-01-01,20947.797029702968,2012,1,1,6,52,1,32220.01584158416,28429.425742574254,23826.566336633663,22472.78415841584,20306.732673267325,20306.732673267325,27199.079537953792,5735.943084894593,25151.814356435643,4286.687200033215,22842.08869636964,3883.854090706662,-11272.218811881194,641.0643564356433,-0.3498514360546314,0.031569054793318285,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2012-02-01,18992.669306930693,2012,2,1,2,5,0,20947.797029702968,32220.01584158416,28429.425742574254,23826.566336633663,21660.51485148515,18411.437623762376,24053.49405940594,7139.656127376285,24481.543069306932,4950.736138864742,22890.524669966995,3826.780711619106,-1955.1277227722749,581.2316831683165,-0.09333333333333327,0.031569054793318285,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2012-03-01,21785.708910891088,2012,3,1,3,9,0,18992.669306930693,20947.797029702968,32220.01584158416,28429.425742574254,22202.027722772276,21119.00198019802,20575.391749174916,1433.2766052115492,24367.03052805281,5014.033751347856,22946.083580858085,3803.491702886652,2793.0396039603947,666.706930693068,0.1470588235294117,0.031569054793318285,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2012-04-01,20109.885148514848,2012,4,2,6,13,1,21785.708910891088,18992.669306930693,20947.797029702968,32220.01584158416,23014.29702970297,19494.463366336633,20296.087788778877,1405.7991054036959,23747.58366336634,5314.7261647157875,22997.368729372934,3756.579899057586,-1675.8237623762398,615.4217821782149,-0.07692307692307698,0.03156905479331806,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2012-05-01,20947.797029702968,2012,5,2,1,18,0,20109.885148514848,21785.708910891088,18992.669306930693,20947.797029702968,22472.78415841584,20306.732673267325,20947.797029702968,837.9118811881496,22500.645544554456,4854.309486138977,23050.79075907591,3719.2104822568313,837.9118811881199,641.0643564356433,0.04166666666666674,0.031569054793318285,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2012-06-01,22344.31683168317,2012,6,2,4,22,0,20947.797029702968,20109.885148514848,21785.708910891088,18992.669306930693,23826.566336633663,21660.51485148515,21133.999669966997,1128.7935170426988,20854.695709570955,1193.7317517839251,23107.774257425743,3701.1676978841074,1396.519801980201,683.801980198019,0.06666666666666687,0.031569054793318285,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2012-07-01,22902.92475247525,2012,7,3,6,26,1,22344.31683168317,20947.797029702968,20109.885148514848,21785.708910891088,28429.425742574254,22202.027722772276,22065.012871287126,1007.0447506481138,21180.550330033002,1461.1272655325504,23166.182343234323,3691.0914139471247,558.6079207920811,700.8970297029737,0.025000000000000133,0.03156905479331851,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2012-08-01,23740.836633663366,2012,8,3,2,31,0,22902.92475247525,22344.31683168317,20947.797029702968,20109.885148514848,32220.01584158416,23014.29702970297,22996.02607260726,702.8995527018812,21971.911551155117,1317.967489883109,23226.727310231025,3694.330843283019,837.9118811881162,726.5396039603947,0.03658536585365835,0.031569054793318285,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2012-09-01,23182.22871287129,2012,9,3,5,35,1,23740.836633663366,22902.92475247525,22344.31683168317,20947.797029702968,20947.797029702968,22472.78415841584,23275.330033003298,426.6438468053382,22204.66485148515,1399.3100541166846,23285.84768976898,3686.837661855431,-558.6079207920775,709.4445544554474,-0.0235294117647058,0.03156905479331851,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2012-10-01,24578.74851485148,2012,10,4,0,40,0,23182.22871287129,23740.836633663366,22902.92475247525,22344.31683168317,18992.669306930693,23826.566336633663,23833.93795379538,702.8995527018855,22949.475412541255,1241.777576161087,23348.529537953797,3703.22413719035,1396.51980198019,752.1821782178158,0.060240963855421326,0.03156905479331806,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2012-11-01,29326.915841584156,2012,11,4,3,44,0,24578.74851485148,23182.22871287129,23740.836633663366,22902.92475247525,21785.708910891088,28429.425742574254,25695.96435643564,3221.090406206796,24345.995214521452,2556.305243002663,23423.320379537952,3822.3152387293826,4748.167326732677,897.4900990099013,0.19318181818181834,0.031569054793318285,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2012-12-01,33237.17128712871,2012,12,4,5,48,1,29326.915841584156,24578.74851485148,23182.22871287129,23740.836633663366,20109.885148514848,32220.01584158416,29047.611881188113,4335.963474545433,26161.470957095706,4193.901883724583,23508.083333333332,4040.191637116122,3910.2554455445534,1017.1554455445475,0.1333333333333333,0.03156905479331806,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2013-01-01,21494.480198019803,2013,1,1,1,1,0,33237.17128712871,29326.915841584156,24578.74851485148,23182.22871287129,20947.797029702968,20947.797029702968,28019.522442244222,5979.5197657535855,25926.7301980198,4444.685030131321,23553.640264026402,4011.679080947513,-11742.691089108906,546.6831683168348,-0.3532999540684839,0.026097406211338825,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2013-02-01,19488.328712871287,2013,2,1,4,5,0,21494.480198019803,33237.17128712871,29326.915841584156,24578.74851485148,22344.31683168317,18992.669306930693,24739.99339933993,7426.821997859238,25217.978877887785,5146.591833279607,23594.94521452145,3962.7021116552937,-2006.1514851485153,495.6594059405943,-0.09333333333333338,0.026097406211338603,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2013-03-01,22354.259405940593,2013,3,1,4,9,0,19488.328712871287,21494.480198019803,33237.17128712871,29326.915841584156,22902.92475247525,21785.708910891088,21112.356105610557,1470.681406990945,25079.98399339934,5222.6313759000195,23642.32442244224,3942.45096913089,2865.9306930693056,568.5504950495051,0.1470588235294117,0.026097406211338603,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2013-04-01,20634.70099009901,2013,4,2,0,14,0,22354.259405940593,19488.328712871287,21494.480198019803,33237.17128712871,23740.836633663366,20109.885148514848,20825.763036303626,1442.4868157089313,24422.642739273928,5537.077049687882,23686.05907590759,3902.40991896316,-1719.558415841584,524.8158415841608,-0.07692307692307687,0.026097406211338825,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2013-05-01,21494.480198019803,2013,5,2,2,18,0,20634.70099009901,22354.259405940593,19488.328712871287,21494.480198019803,23182.22871287129,20947.797029702968,21494.4801980198,859.7792079207967,23117.236798679867,5051.610524544264,23731.61600660066,3870.5985991005637,859.7792079207939,546.6831683168348,0.04166666666666674,0.026097406211338825,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2013-06-01,22927.445544554455,2013,6,2,5,22,1,21494.480198019803,20634.70099009901,22354.259405940593,19488.328712871287,24578.74851485148,22344.31683168317,21685.54224422442,1158.2520999856688,21398.949174917492,1224.8850542176003,23780.210066006595,3855.228129188372,1432.9653465346528,583.1287128712866,0.06666666666666665,0.026097406211338603,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2013-07-01,23500.63168316832,2013,7,3,0,27,0,22927.445544554455,21494.480198019803,20634.70099009901,22354.259405940593,29326.915841584156,22902.92475247525,22640.852475247524,1033.3260065787658,21733.30775577558,1499.2588973076147,23830.01897689769,3846.715087737503,573.1861386138662,597.7069306930716,0.025000000000000133,0.026097406211338825,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2013-08-01,24360.410891089112,2013,8,3,3,31,0,23500.63168316832,22927.445544554455,21494.480198019803,20634.70099009901,33237.17128712871,23740.836633663366,23596.16270627063,721.2434078545159,22545.321452145214,1352.363022839927,23881.6501650165,3849.5662018390517,859.7792079207902,619.5742574257456,0.03658536585365835,0.026097406211338825,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2013-09-01,23787.22475247525,2013,9,3,6,35,1,24360.410891089112,23500.63168316832,22927.445544554455,21494.480198019803,21494.480198019803,23182.22871287129,23882.75577557756,437.77814458299747,22784.149009900993,1435.8284170145778,23932.066501650163,3843.5303784716057,-573.1861386138626,604.9960396039605,-0.02352941176470591,0.026097406211338603,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2013-10-01,25220.1900990099,2013,10,4,1,40,0,23787.22475247525,24360.410891089112,23500.63168316832,22927.445544554455,19488.328712871287,24578.74851485148,24455.941914191415,721.2434078545268,23548.397194719477,1274.1847499902956,23985.519966996697,3857.775630557555,1432.9653465346491,641.4415841584196,0.06024096385542155,0.026097406211338825,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2013-11-01,30092.272277227723,2013,11,4,4,44,0,25220.1900990099,23787.22475247525,24360.410891089112,23500.63168316832,22354.259405940593,29326.915841584156,26366.56237623762,3305.1525109810236,24981.362541254126,2623.0181793294805,24049.299669966993,3959.1075745595344,4872.082178217825,765.3564356435672,0.19318181818181834,0.026097406211338825,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2013-12-01,34104.57524752475,2013,12,4,6,48,1,30092.272277227723,25220.1900990099,23787.22475247525,24360.410891089112,20634.70099009901,33237.17128712871,29805.67920792079,4449.1208746581715,26844.217491749176,4303.3518447946435,24121.583333333332,4145.630159441595,4012.302970297027,867.4039603960409,0.1333333333333333,0.026097406211338603,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2014-01-01,22133.465346534653,2014,1,1,2,1,0,34104.57524752475,30092.272277227723,25220.1900990099,23787.22475247525,21494.480198019803,21494.480198019803,28776.77095709571,6093.010410121401,26616.356435643564,4545.201453169042,24174.83209570957,4112.792246428567,-11971.109900990097,638.9851485148502,-0.3510118455986031,0.029727871650216287,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2014-02-01,20067.675247524752,2014,2,1,5,5,1,22133.465346534653,34104.57524752475,30092.272277227723,25220.1900990099,22927.445544554455,19488.328712871287,25435.238613861384,7578.583009647989,25900.900495049504,5253.930967104306,24223.110973597362,4055.7827840207233,-2065.7900990099006,579.3465346534649,-0.09333333333333327,0.02972787165021651,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2014-03-01,23018.80396039604,2014,3,1,5,9,1,20067.675247524752,22133.465346534653,34104.57524752475,30092.272277227723,23500.63168316832,22354.259405940593,21739.98151815181,1514.4016350963348,25772.830363036297,5324.648280844836,24278.48968646865,4032.4148131766265,2951.1287128712866,664.5445544554459,0.1470588235294117,0.02972787165021651,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2014-04-01,21248.126732673267,2014,4,2,1,14,0,23018.80396039604,20067.675247524752,22133.465346534653,34104.57524752475,24360.410891089112,20634.70099009901,21444.868646864685,1485.3688786234588,25110.819801980193,5644.4199056593525,24329.608498349833,3985.6402183748205,-1770.677227722772,613.425742574258,-0.07692307692307687,0.02972787165021651,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2014-05-01,22133.465346534653,2014,5,2,3,18,0,21248.126732673267,23018.80396039604,20067.675247524752,22133.465346534653,23787.22475247525,21494.480198019803,22133.46534653465,885.3386138613952,23784.35198019802,5153.446416795036,24382.857260726072,3948.4136578584316,885.338613861386,638.9851485148502,0.04166666666666674,0.029727871650216287,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2014-06-01,23609.029702970296,2014,6,2,6,22,1,22133.465346534653,21248.126732673267,23018.80396039604,20067.675247524752,25220.1900990099,22927.445544554455,22330.207260726067,1192.684469752639,22035.094389438946,1261.2982798956573,24439.65594059406,3930.435406072008,1475.5643564356433,681.5841584158406,0.06666666666666665,0.029727871650216287,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2014-07-01,24199.255445544557,2014,7,3,1,27,0,23609.029702970296,22133.465346534653,21248.126732673267,23018.80396039604,30092.272277227723,23500.63168316832,23313.916831683164,1064.0445894751695,22379.392739273928,1543.828673377224,24497.874587458744,3920.423217022062,590.225742574261,698.6237623762354,0.025000000000000133,0.029727871650216287,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2014-08-01,25084.594059405943,2014,8,3,4,31,0,24199.255445544557,23609.029702970296,22133.465346534653,21248.126732673267,34104.57524752475,24360.410891089112,24297.626402640264,742.6844393117784,23215.54587458746,1392.5658972074111,24558.22318481848,3923.6872760050674,885.338613861386,724.1831683168311,0.03658536585365857,0.02972787165021651,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2014-09-01,24494.36831683169,2014,9,3,0,36,0,25084.594059405943,24199.255445544557,23609.029702970296,22133.465346534653,22133.465346534653,23787.22475247525,24592.739273927393,450.79235707642846,23461.47326732673,1478.5125399073206,24617.15181518152,3916.3585602687917,-590.2257425742537,707.14356435644,-0.023529411764705688,0.02972787165021673,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2014-10-01,25969.932673267325,2014,10,4,2,40,0,24494.36831683169,25084.594059405943,24199.255445544557,23609.029702970296,20067.675247524752,25220.1900990099,25182.96501650165,742.6844393117909,24248.44092409241,1312.0635506966696,24679.630363036307,3932.7994441784467,1475.564356435636,749.7425742574269,0.060240963855421326,0.02972787165021651,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2014-11-01,30986.851485148512,2014,11,4,5,44,1,25969.932673267325,24494.36831683169,25084.594059405943,24199.255445544557,23018.80396039604,30092.272277227723,27150.38415841584,3403.407660611857,25724.005280528054,2700.9949271007695,24754.178630363036,4051.4159434074063,5016.918811881187,894.5792079207895,0.19318181818181812,0.029727871650216287,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2014-12-01,35118.43168316832,2014,12,4,0,49,0,30986.851485148512,25969.932673267325,24494.36831683169,25084.594059405943,21248.126732673267,34104.57524752475,30691.73861386138,4581.383768976313,27642.238943894394,4431.281336102419,24838.666666666668,4268.870920730744,4131.580198019805,1013.8564356435672,0.13333333333333353,0.02972787165021651,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2015-01-01,22260.519801980197,2015,1,1,3,1,0,35118.43168316832,30986.851485148512,25969.932673267325,24494.36831683169,22133.465346534653,22133.465346534653,29455.267656765674,6564.357261272633,27319.116336633666,4788.811703022928,24849.25453795379,4261.70292631408,-12857.91188118812,127.05445544554459,-0.36613001392515787,0.005740377905416372,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
2015-02-01,20182.871287128713,2015,2,1,6,5,1,22260.519801980197,35118.43168316832,30986.851485148512,25969.932673267325,23609.029702970296,20067.675247524752,25853.94092409241,8090.256337506768,26502.16254125412,5596.284664158775,24858.854207920787,4250.066913298416,-2077.648514851484,115.19603960396125,-0.09333333333333327,0.005740377905416372,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
2015-03-01,23150.940594059404,2015,3,1,6,9,1,20182.871287128713,22260.519801980197,35118.43168316832,30986.851485148512,24199.255445544557,23018.80396039604,21864.777227722767,1523.0948727823634,26278.25792079208,5718.228072206344,24869.865594059404,4245.034376498071,2968.069306930691,132.1366336633655,0.1470588235294117,0.00574037790541615,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
2015-04-01,21370.099009900987,2015,4,2,2,14,0,23150.940594059404,20182.871287128713,22260.519801980197,35118.43168316832,25084.594059405943,21248.126732673267,21567.970297029697,1493.8954573156973,25511.61897689769,6065.627902259894,24880.02995049505,4235.709873187196,-1780.8415841584174,121.97227722772004,-0.07692307692307698,0.00574037790541615,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0
2015-05-01,22260.519801980197,2015,5,2,4,18,0,21370.099009900987,23150.940594059404,20182.871287128713,22260.519801980197,24494.36831683169,22133.465346534653,22260.51980198019,890.4207920792117,24057.230363036302,5511.06535305713,24890.617821782176,4228.372677371862,890.4207920792105,127.05445544554459,0.04166666666666674,0.005740377905416372,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2015-06-01,23744.554455445545,2015,6,2,0,23,0,22260.519801980197,21370.099009900987,23150.940594059404,20182.871287128713,25969.932673267325,23609.029702970296,22458.391089108907,1199.5309293309374,22161.584158415837,1268.5386086737121,24901.911551155117,4224.8179416363355,1484.0346534653472,135.52475247524853,0.06666666666666665,0.005740377905416372,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2015-07-01,24338.168316831685,2015,7,3,2,27,0,23744.554455445545,22260.519801980197,21370.099009900987,23150.940594059404,30986.851485148512,24199.255445544557,23447.74752475247,1070.1526075269664,22507.858910891086,1552.6908333836286,24913.48762376238,4222.907505560429,593.6138613861403,138.91287128712793,0.025000000000000133,0.00574037790541615,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16
2015-08-01,25228.58910891089,2015,8,3,5,31,1,24338.168316831685,23744.554455445545,22260.519801980197,21370.099009900987,35118.43168316832,25084.594059405943,24437.103960396038,746.9477286578912,23348.811881188118,1400.5597517155786,24925.48721122112,4223.64243340808,890.4207920792069,143.99504950494884,0.03658536585365857,0.00574037790541615,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
2015-09-01,24634.975247524755,2015,9,3,1,36,0,25228.58910891089,24338.168316831685,23744.554455445545,22260.519801980197,22260.519801980197,24494.36831683169,24733.910891089105,453.3800755629048,23596.15099009901,1486.9997606242866,24937.204455445546,4222.532583784536,-593.6138613861367,140.6069306930658,-0.0235294117647058,0.00574037790541615,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
2015-10-01,26119.0099009901,2015,10,4,3,40,0,24634.975247524755,25228.58910891089,24338.168316831685,23744.554455445545,20182.871287128713,25969.932673267325,25327.524752475245,746.9477286579008,24387.636138613863,1319.5952913135902,24949.62755775577,4226.065010147518,1484.0346534653436,149.0772277227734,0.06024096385542155,0.005740377905416372,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
2015-11-01,31164.727722772277,2015,11,4,6,44,1,26119.0099009901,24634.975247524755,25228.58910891089,24338.168316831685,23150.940594059404,30986.851485148512,27306.237623762372,3422.944506749955,25871.67079207921,2716.499658702938,24964.450577557756,4249.413230281828,5045.717821782178,177.8762376237646,0.19318181818181812,0.005740377905416372,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
2015-12-01,35320.02475247525,2015,12,4,1,49,0,31164.727722772277,26119.0099009901,24634.975247524755,25228.58910891089,21370.099009900987,35118.43168316832,30867.9207920792,4607.682643139972,27800.915841584156,4456.718565576863,24981.25,4293.3758530451805,4155.2970297029715,201.59306930693128,0.1333333333333333,0.005740377905416372,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
2016-01-01,22813.29207920792,2016,1,1,4,53,0,35320.02475247525,31164.727722772277,26119.0099009901,24634.975247524755,22260.519801980197,22260.519801980197,29766.014851485143,6369.606645026953,27546.7698019802,4728.846180242066,25027.314356435643,4264.398540211397,-12506.732673267328,552.772277227723,-0.3540975059025362,0.024831957301309382,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
