year,month,quarter,day_of_week,week_of_year,is_weekend,y,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change,index
2016,3,1,3,13,0,4411.015841584159,3845.5009900990103,4241.361386138614,6723.971287128713,5932.915841584158,4633.324752475248,4407.308910891089,4165.9594059405945,290.19968259097567,5021.185643564357,1104.1542855202013,4756.625247524752,816.6658051502956,565.5148514851485,3.7069306930698076,0.1470588235294117,0.0008410871050834601,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,91,0,1,0,1,5,0.9999907397361901,0.004303538296244289,0.43388373911755823,-0.900968867902419,3845.5009900990103,4802.836633663366,4237.79702970297,,,,,,,,4973.848939179632,1015.7013587998695,4666.362942008486,793.2591062920707,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,4637.791881188119,772.3713154372185,-0.08158112006827634,-391.8207920792074,,,,,,,,2016-03-31
2016,4,2,5,17,1,4071.706930693069,4411.015841584159,3845.5009900990103,4241.361386138614,6723.971287128713,4802.836633663366,4068.2851485148512,4109.4079207920795,284.63623329330443,4871.078712871286,1171.2997608097905,4756.910396039604,816.4041692596575,-339.3089108910899,3.4217821782176543,-0.0769230769230771,0.000841087105083238,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,121,0,1,0,0,5,0.8717063187093218,-0.49002866642905923,-0.9749279121818236,-0.2225209339563146,4411.015841584159,4689.828712871287,3842.2693069306933,,,,,,,,4885.545827439886,1069.9303824183205,4682.751343705799,777.1300981458324,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,4602.411571782178,759.4835172765544,-0.131800502752217,-618.1217821782184,,,,,,,,2016-04-30
2016,5,2,1,22,0,4241.361386138614,4071.706930693069,4411.015841584159,3845.5009900990103,4241.361386138614,4689.828712871287,4237.79702970297,4241.361386138614,169.65445544554126,4589.15297029703,1063.1903617022897,4757.207425742575,816.1987547166366,169.65445544554495,3.5643564356441857,0.04166666666666674,0.0008410871050834601,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,152,0,1,0,0,5,0.5012418134457758,-0.865307254363206,0.7818314824680298,0.6234898018587336,4071.706930693069,4972.348514851485,4407.308910891089,,,,,,,,4781.11909476662,1095.4154789946097,4670.897949080622,782.8987056063992,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,4581.17332556785,740.5621749318351,-0.1470104371263493,-730.9871287128708,,,,,,,,2016-05-31
2016,6,2,3,26,0,4524.118811881188,4241.361386138614,4071.706930693069,4411.015841584159,3845.5009900990103,4972.348514851485,4520.316831683168,4279.0623762376235,228.55010621497453,4222.510891089109,241.69833945998627,4757.524257425743,816.0991708332049,282.757425742574,3.801980198019919,0.06666666666666665,0.000841087105083238,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,182,0,1,0,1,5,0.008606996888688698,-0.9999629591162655,0.43388373911755823,-0.900968867902419,4241.361386138614,5932.915841584158,4068.2851485148512,,,,,,,,4579.862376237624,970.8667915732356,4703.457496463932,765.1875170918909,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,4578.003630363037,718.5766867729034,-0.23745440982469845,-1408.7970297029706,,,,,,,,2016-06-30
2016,7,3,6,30,1,4637.221782178218,4524.118811881188,4241.361386138614,4071.706930693069,4411.015841584159,5932.915841584158,4633.324752475248,4467.567326732674,203.89927940660706,4288.487623762377,295.83868678299916,4757.8490099009905,816.0460284440167,113.10297029702997,3.8970297029700305,0.025000000000000133,0.000841087105083238,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,213,0,1,0,0,5,-0.5012418134457756,-0.8653072543632061,-0.7818314824680299,0.6234898018587334,4524.118811881188,6723.971287128713,4237.79702970297,,,,,,,,4281.755304101839,270.6492984053796,4731.987835926449,753.8520028104546,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,4581.1203751954135,698.4631523242713,-0.31034479712086693,-2086.749504950495,,,,,,,,2016-07-31
2016,8,3,2,35,0,4806.876237623763,4637.221782178218,4524.118811881188,4241.361386138614,4071.706930693069,6723.971287128713,4802.836633663366,4656.072277227723,142.31811664664755,4448.716831683168,266.8527106621301,4758.185643564356,816.06710668979,169.65445544554495,4.039603960396562,0.03658536585365857,0.0008410871050834601,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,244,0,1,0,0,5,-0.8717063187093218,-0.4900286664290594,0.9749279121818236,-0.22252093395631434,4637.221782178218,4241.361386138614,4520.316831683168,,,,,,,,4362.543140028289,333.6514802261761,4752.456364922206,751.5494331967819,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,4592.4081683168315,681.7057312643808,0.13333333333333353,565.5148514851489,,,,,,,,2016-08-31
2016,9,3,4,39,0,4693.773267326733,4806.876237623763,4637.221782178218,4524.118811881188,4241.361386138614,4241.361386138614,4689.828712871287,4712.623762376238,86.38382045173654,4495.84306930693,283.3223762074181,4758.514356435644,816.0378632283094,-113.10297029702997,3.944554455445541,-0.02352941176470591,0.000841087105083238,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,30,274,0,1,0,1,5,-0.9999907397361901,0.004303538296243821,-0.433883739117558,-0.9009688679024191,4806.876237623763,3845.5009900990103,4633.324752475248,,,,,,,,4483.7248939179635,260.61643323695745,4756.774115983027,750.9857890809159,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,4597.2350777934935,664.8126420231362,0.22058823529411753,848.2722772277225,,,,,,,,2016-09-30
2016,10,4,0,44,0,4976.530693069307,4693.773267326733,4806.876237623763,4637.221782178218,4524.118811881188,3845.5009900990103,4972.348514851485,4825.726732673268,142.31811664664687,4646.647029702971,251.42631725113972,4758.862871287129,816.1383770051724,282.757425742574,4.182178217822184,0.06024096385542155,0.0008410871050834601,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,31,305,0,1,0,0,5,-0.858763958275803,0.5123714121284235,0.0,1.0,4693.773267326733,4411.015841584159,4802.836633663366,,,,,,,,4564.512729844413,316.0721911180745,4769.180834512023,753.2366950777637,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,4614.475787578758,653.8109096825108,0.1282051282051282,565.514851485148,,,,,,,,2016-10-31
2016,11,4,2,48,0,5937.905940594059,4976.530693069307,4693.773267326733,4806.876237623763,4637.221782178218,4411.015841584159,5932.915841584158,5202.736633663367,652.1835422968419,4929.404455445544,517.5825569381609,4759.278712871287,816.7919765073021,961.375247524752,4.990099009900405,0.19318181818181812,0.000841087105083238,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,335,0,1,0,0,5,-0.4937755501599774,0.8695893893466109,0.9749279121818236,-0.22252093395631434,4976.530693069307,4071.706930693069,4689.828712871287,,,,,,,,4831.112588401697,539.3256195728399,4858.329207920792,814.4894249768854,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,4672.016229014206,695.8369529734396,0.45833333333333326,1866.19900990099,,,,,,,,2016-11-30
2016,12,4,5,52,1,6729.626732673267,5937.905940594059,4976.530693069307,4693.773267326733,4806.876237623763,4071.706930693069,6723.971287128713,5881.354455445544,877.9151347784981,5296.9891089108905,849.1515113336833,4759.75,818.0293506742773,791.720792079208,5.655445544553913,0.1333333333333333,0.000841087105083238,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,366,0,1,0,1,5,0.017213356155833904,0.9998518392091162,-0.9749279121818236,-0.2225209339563146,5937.905940594059,4241.361386138614,4972.348514851485,,,,,,,,5186.579066478077,828.3806793721164,4983.849080622348,956.4473522757531,4757.75,799.7149956943455,4757.75,799.7149956943455,4757.75,799.7149956943455,4757.75,799.7149956943455,4757.75,799.7149956943455,4757.75,799.7149956943455,4757.75,799.7149956943455,0.5866666666666664,2488.265346534653,,,,,,,,2016-12-31
2017,1,1,1,5,0,4324.9009900990095,6729.626732673267,5937.905940594059,4976.530693069307,4693.773267326733,4241.361386138614,4241.361386138614,5664.144554455444,1225.514360036319,5244.935643564356,905.394549551204,4766.711633663366,813.5599401576196,-2404.7257425742573,83.53960396039565,-0.3573341937226595,0.0196964126267134,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,0.7818314824680298,0.6234898018587336,6729.626732673267,4524.118811881188,5932.915841584158,,,,,,,,5158.119377652051,857.8318736711843,4868.9908769448375,929.8916877246572,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,4740.43603960396,787.6488654147845,-0.04403461316245605,-199.21782178217836,,,,,,,,2017-01-31
2017,2,1,1,9,0,3921.243564356436,4324.9009900990095,6729.626732673267,5937.905940594059,4976.530693069307,4524.118811881188,3845.5009900990103,4991.923762376237,1518.3687098572652,5097.330198019802,1051.4976865294052,4773.023514851485,806.0220314377665,-403.65742574257365,75.74257425742553,-0.09333333333333316,0.019696412626713622,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,28,59,0,1,0,0,4,0.8498170915275278,0.5270777086423722,0.7818314824680298,0.6234898018587336,4324.9009900990095,4637.221782178218,6723.971287128713,,,,,,,,5055.836775106081,966.1390943662925,4668.796039603961,791.1657507692627,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,4708.928636709825,788.2802376991938,-0.15439809684613992,-715.978217821782,,,,,,,,2017-02-28
2017,3,1,4,13,0,4497.89702970297,3921.243564356436,4324.9009900990095,6729.626732673267,5937.905940594059,4637.221782178218,4411.015841584159,4248.013861386138,295.91557528342224,5064.684158415842,1069.4208028124813,4780.263613861386,802.8586802916064,576.6534653465342,86.88118811881122,0.1470588235294117,0.0196964126267134,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,90,0,1,0,1,5,0.9997685019798909,0.021516097436222254,-0.433883739117558,-0.9009688679024191,3921.243564356436,4806.876237623763,4241.361386138614,,,,,,,,5011.696888260254,986.2577081219006,4687.120014144272,783.4375692310497,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,4701.112651265126,774.0385661198968,-0.06427858606019232,-308.97920792079276,,,,,,,,2017-03-31
2017,4,2,6,17,1,4151.904950495049,4497.89702970297,3921.243564356436,4324.9009900990095,6729.626732673267,4806.876237623763,4071.706930693069,4190.348514851485,290.24254599275565,4927.2465346534655,1134.0515432596237,4786.946782178217,796.7347411560745,-345.99207920792105,80.19801980198008,-0.07692307692307698,0.019696412626713622,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,120,0,1,0,0,5,0.8800122039735357,-0.47495107206704995,-0.7818314824680299,0.6234898018587334,4497.89702970297,4693.773267326733,3845.5009900990103,,,,,,,,4934.287128712871,1035.410261069291,4709.006011315417,762.1071068469522,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,4681.498090523338,766.6276530808578,-0.11544407579369442,-541.8683168316838,,,,,,,,2017-04-30
2017,5,2,2,22,0,4324.9009900990095,4151.904950495049,4497.89702970297,3921.243564356436,4324.9009900990095,4693.773267326733,4241.361386138614,4324.9009900990095,172.99603960394654,4658.412376237623,1033.2590580961921,4793.9084158415835,791.8844063316005,172.99603960396053,83.53960396039565,0.04166666666666674,0.0196964126267134,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,151,0,1,0,0,5,0.5160623910158528,-0.8565509959010036,0.9749279121818236,-0.22252093395631434,4151.904950495049,4976.530693069307,4411.015841584159,,4237.79702970297,,,,,,4841.197171145685,1059.9805987353113,4702.85495049505,765.0391130455803,4669.201638784568,755.7201270415292,4684.608946251768,764.9353584755911,4669.201638784568,755.7201270415292,4669.201638784568,755.7201270415292,4669.201638784568,755.7201270415292,4669.201638784568,755.7201270415292,4669.201638784568,755.7201270415292,-0.13094055742041466,-651.6297029702973,,,,,,,,2017-05-31
2017,6,2,4,26,0,4613.227722772277,4324.9009900990095,4151.904950495049,4497.89702970297,3921.243564356436,4976.530693069307,4524.118811881188,4363.344554455445,233.05172341285666,4305.679207920792,246.45892968518197,4801.334158415842,789.5388427034316,288.32673267326754,89.10891089108918,0.06666666666666665,0.019696412626713622,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,181,0,1,0,1,5,0.02581844022713308,-0.9996666485105112,-0.433883739117558,-0.9009688679024191,4324.9009900990095,5937.905940594059,4071.706930693069,,3842.2693069306933,,,,,,4651.957425742575,943.3867529541884,4741.535007072135,744.0762027010613,4667.3358415841585,742.6464823564667,4712.143175388967,747.1609533789972,4667.3358415841585,742.6464823564667,4667.3358415841585,742.6464823564667,4667.3358415841585,742.6464823564667,4667.3358415841585,742.6464823564667,4667.3358415841585,742.6464823564667,-0.2230884475225039,-1324.6782178217818,,,,,,,,2017-06-30
