year,month,quarter,day_of_week,week_of_year,is_weekend,y,lag_1,lag_2,lag_3,lag_4,lag_8,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,diff_1,diff_12,pct_change_1,pct_change_12,month_sin,month_cos,quarter_sin,quarter_cos,day_of_month,day_of_year,is_month_start,is_month_end,is_quarter_start,is_quarter_end,week_of_month,day_of_year_sin,day_of_year_cos,day_of_week_sin,day_of_week_cos,lag_1d,lag_7d,lag_14d,lag_30d,lag_4w,lag_8w,lag_12w,lag_3m,lag_6m,lag_12m,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_4w,rolling_std_4w,rolling_mean_8w,rolling_std_8w,rolling_mean_12w,rolling_std_12w,rolling_mean_3m,rolling_std_3m,rolling_mean_6m,rolling_std_6m,rolling_mean_12m,rolling_std_12m,pct_change_1w,diff_1w,pct_change_1m,diff_1m,pct_change_1y,diff_1y,momentum_30d,momentum_90d,yoy_change,index
2015,11,4,0,49,0,952.3811881188118,798.1861386138613,752.8346534653466,770.9752475247525,743.7643564356435,707.4831683168317,,834.4673267326733,104.60376824730609,790.6275577557757,83.01510590735619,734.6940594059406,89.69968888824732,154.19504950495048,,0.19318181818181812,,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,334,0,1,0,0,5,-0.5086709438521042,0.8609610158889945,0.0,1.0,798.1861386138613,653.0613861386138,,,,,,,,,774.8625176803396,86.50247738688604,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,734.6940594059406,89.69968888824732,0.45833333333333326,299.319801980198,,,,,,,,2015-11-30
2015,12,4,3,53,0,1079.3653465346533,952.3811881188118,798.1861386138613,752.8346534653466,770.9752475247525,653.0613861386138,,943.3108910891088,140.80887563607737,849.5844884488448,136.19547587106888,763.4166666666666,131.20379014176248,126.98415841584153,,0.1333333333333333,,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,365,0,1,0,1,5,6.432490598706546e-16,1.0,0.43388373911755823,-0.900968867902419,952.3811881188118,680.2722772277227,,,,,,,,,831.8758132956152,132.86404054358496,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,763.4166666666666,131.20379014176248,0.5866666666666667,399.0930693069306,,,,,,,,2015-12-31
2016,1,1,6,4,1,693.5643564356435,1079.3653465346533,952.3811881188118,798.1861386138613,752.8346534653466,680.2722772277227,680.2722772277227,908.4369636963696,196.61872274890706,841.217821782178,145.23802038460403,764.5243399339934,130.49221937509972,-385.8009900990098,13.292079207920779,-0.35743318176522876,0.019539351599170418,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,-0.7818314824680299,0.6234898018587334,1079.3653465346533,725.6237623762377,,,,,,,,,827.2958981612446,137.60502112513427,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,758.043412033511,127.1032359338351,-0.044181857875777886,-32.05940594059416,,,,,,,,2016-01-31
2016,2,1,0,9,0,628.8316831683169,693.5643564356435,1079.3653465346533,952.3811881188118,798.1861386138613,725.6237623762377,616.780198019802,800.5871287128713,243.58889711150704,817.5272277227722,168.68716606894804,765.5286303630363,129.29264723901892,-64.73267326732662,12.051485148514871,-0.09333333333333316,0.019539351599170418,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,29,60,0,1,0,0,5,0.8587639582758029,0.5123714121284237,0.0,1.0,693.5643564356435,743.7643564356435,,,,,,,,,810.8769448373408,154.99156052563387,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,748.8140028288543,126.90575363534705,-0.15452834257629766,-114.93267326732666,,,,,,,,2016-02-29
2016,3,1,3,13,0,721.3069306930693,628.8316831683169,693.5643564356435,1079.3653465346533,952.3811881188118,743.7643564356435,707.4831683168317,681.2343234323433,47.454611331122436,812.272607260726,171.5717635050098,766.6806105610559,128.789057019549,92.47524752475238,13.823762376237596,0.1470588235294117,0.019539351599170418,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,91,0,1,0,1,5,0.9999907397361901,0.004303538296244289,0.43388373911755823,-0.900968867902419,628.8316831683169,770.9752475247525,680.2722772277227,,,,,,,,803.7814710042433,158.22585373867412,751.7450495049504,125.66876803090746,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,746.980198019802,122.49551315139726,-0.06442271265017308,-49.66831683168323,,,,,,,,2016-03-31
2016,4,2,5,17,1,665.8217821782177,721.3069306930693,628.8316831683169,693.5643564356435,1079.3653465346533,770.9752475247525,653.0613861386138,671.986798679868,46.54485387817056,790.2118811881187,181.94159058357147,767.7439768976897,127.81465253058003,-55.48514851485152,12.760396039603961,-0.07692307692307698,0.019539351599170418,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,121,0,1,0,0,5,0.8717063187093218,-0.49002866642905923,-0.9749279121818236,-0.2225209339563146,721.3069306930693,752.8346534653466,616.780198019802,,,,,,,,791.3510608203677,166.11653368958096,755.2480198019801,122.25440557685283,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,741.9077970297029,120.06862782708444,-0.11558032150433428,-87.01287128712886,,,,,,,,2016-04-30
2016,5,2,1,22,0,693.5643564356435,665.8217821782177,721.3069306930693,628.8316831683169,693.5643564356435,752.8346534653466,680.2722772277227,693.5643564356436,27.74257425742558,747.0757425742573,165.76562558245493,768.8516501650164,127.04295407623378,27.74257425742576,13.292079207920779,0.04166666666666674,0.019539351599170418,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,152,0,1,0,0,5,0.5012418134457758,-0.865307254363206,0.7818314824680298,0.6234898018587336,665.8217821782177,798.1861386138613,707.4831683168317,,,,,,,,776.4050919377652,170.0588446956692,754.2538189533237,122.72839652371029,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,739.0640652300524,116.84571646334892,-0.13107441625070704,-104.62178217821781,,,,,,,,2016-05-31
2016,6,2,3,26,0,739.8019801980198,693.5643564356435,665.8217821782177,721.3069306930693,628.8316831683169,798.1861386138613,725.6237623762377,699.7293729372938,37.373426336255086,690.4818481848184,39.5234779585112,770.0331683168316,126.66976219695766,46.2376237623763,14.178217821782141,0.06666666666666687,0.019539351599170418,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,182,0,1,0,1,5,0.008606996888688698,-0.9999629591162655,0.43388373911755823,-0.900968867902419,693.5643564356435,952.3811881188118,653.0613861386138,,,,,,,,746.0366336633662,151.34759248801984,760.4495756718528,119.3704301223364,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,739.1050605060506,113.35712893350545,-0.2232081130672987,-212.579207920792,,,,,,,,2016-06-30
2016,7,3,6,30,1,758.2970297029703,739.8019801980198,693.5643564356435,665.8217821782177,721.3069306930693,952.3811881188118,743.7643564356435,730.5544554455446,33.34242466617191,701.2706270627064,48.37672382221088,771.2442244224421,126.46508745485133,18.495049504950543,14.5326732673268,0.025000000000000133,0.019539351599170418,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,213,0,1,0,0,5,-0.5012418134457756,-0.8653072543632061,-0.7818314824680299,0.6234898018587334,739.8019801980198,1079.3653465346533,680.2722772277227,,,,,,,,700.1697312588402,44.25765441298074,766.0227722772277,117.1397198685299,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,740.1151641479937,110.25127949987677,-0.29746027872998326,-321.068316831683,,,,,,,,2016-07-31
2016,8,3,2,35,0,786.0396039603961,758.2970297029703,739.8019801980198,693.5643564356435,665.8217821782177,1079.3653465346533,770.9752475247525,761.3795379537955,23.272426939085396,727.4719471947195,43.63682121932679,772.4995874587459,126.5369229138137,27.74257425742576,15.064356435643617,0.03658536585365857,0.019539351599170418,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,31,244,0,1,0,0,5,-0.8717063187093218,-0.4900286664290594,0.9749279121818236,-0.22252093395631434,758.2970297029703,693.5643564356435,725.6237623762377,,,,,,,,713.3804809052334,54.560022853309256,770.338189533239,116.64876787431734,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,742.4113861386138,107.80093858295578,0.13333333333333353,92.4752475247526,,,,,,,,2016-08-31
2016,9,3,4,39,0,767.5445544554456,786.0396039603961,758.2970297029703,739.8019801980198,693.5643564356435,693.5643564356435,752.8346534653466,770.6270627062707,14.125827389731793,735.1782178217823,46.3300067191427,773.7254125412542,126.40027776974834,-18.495049504950543,14.709900990098959,-0.02352941176470591,0.019539351599170418,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,30,274,0,1,0,1,5,-0.9999907397361901,0.004303538296243821,-0.433883739117558,-0.9009688679024191,786.0396039603961,628.8316831683169,743.7643564356435,,,,,,,,733.1966053748231,42.61704022328126,772.036775106082,116.40492941449821,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,743.6082036775106,105.21440043096536,0.22058823529411753,138.71287128712868,,,,,,,,2016-09-30
2016,10,4,0,44,0,813.7821782178218,767.5445544554456,786.0396039603961,758.2970297029703,739.8019801980198,628.8316831683169,798.1861386138613,789.1221122112212,23.272426939085392,759.8382838283828,41.114235746373474,775.0250825082509,126.75433651364426,46.23762376237619,15.596039603960435,0.06024096385542155,0.019539351599170418,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,31,305,0,1,0,0,5,-0.858763958275803,0.5123714121284235,0.0,1.0,767.5445544554456,721.3069306930693,770.9752475247525,,,,,,,,746.4073550212163,51.68538727599126,775.0944130127299,116.93590040377063,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,746.7979297929793,103.76299737394169,0.1282051282051282,92.47524752475249,,,,,,,,2016-10-31
2016,11,4,2,48,0,970.990099009901,813.7821782178218,767.5445544554456,786.0396039603961,758.2970297029703,721.3069306930693,952.3811881188118,850.772277227723,106.64765805368839,806.075907590759,84.63716724972232,776.5758250825083,129.21142714028608,157.20792079207922,18.60891089108918,0.19318181818181812,0.019539351599170418,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,30,335,0,1,0,0,5,-0.4937755501599774,0.8695893893466109,0.9749279121818236,-0.22252093395631434,813.7821782178218,665.8217821782177,752.8346534653466,,,,,,,,790.0028288543141,88.19267970674775,790.6769448373408,127.77452230887995,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,756.5454154111063,111.63633550253647,0.4583333333333335,305.1683168316832,,,,,,,,2016-11-30
2016,12,4,5,52,1,1100.4554455445543,970.990099009901,813.7821782178218,767.5445544554456,786.0396039603961,665.8217821782177,1079.3653465346533,961.7425742574256,143.56018976541452,866.1848184818482,138.85664716032994,778.3333333333334,133.76742712848616,129.46534653465335,21.090099009900996,0.1333333333333333,0.019539351599170418,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,31,366,0,1,0,1,5,0.017213356155833904,0.9998518392091162,-0.9749279121818236,-0.2225209339563146,970.990099009901,693.5643564356435,798.1861386138613,,,,,,,,848.130127298444,135.4601177466526,812.2676096181046,152.32112015692707,770.875,129.80332813047363,770.875,129.80332813047363,770.875,129.80332813047363,770.875,129.80332813047363,770.875,129.80332813047363,770.875,129.80332813047363,770.875,129.80332813047363,0.5866666666666667,406.8910891089108,,,,,,,,2016-12-31
2017,1,1,1,5,0,730.2475247524752,1100.4554455445543,970.990099009901,813.7821782178218,767.5445544554456,693.5643564356435,693.5643564356435,933.8976897689769,187.87059714540422,861.509900990099,143.60632718692023,781.3902640264026,132.0624156174133,-370.2079207920791,36.68316831683171,-0.3364133662030122,0.05289079229122051,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,31,31,0,1,0,0,5,0.5086709438521044,0.8609610158889943,0.7818314824680298,0.6234898018587336,1100.4554455445543,739.8019801980198,952.3811881188118,,,,,,,,846.7652050919378,136.77532699041697,796.400919377652,148.11465434397925,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,769.2499009900989,127.32984723599097,-0.012914882226980784,-9.55445544554459,,,,,,,,2017-01-31
2017,2,1,1,9,0,662.091089108911,730.2475247524752,1100.4554455445543,970.990099009901,813.7821782178218,739.8019801980198,628.8316831683169,830.9313531353137,235.88927958192085,840.8518151815182,164.08866126779685,784.1618811881189,128.8802432168711,-68.15643564356424,33.25940594059409,-0.09333333333333316,0.05289079229122051,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,28,59,0,1,0,0,4,0.8498170915275278,0.5270777086423722,0.7818314824680298,0.6234898018587336,730.2475247524752,758.2970297029703,1079.3653465346533,,,,,,,,833.0214992927865,151.2176275845604,766.5956152758133,127.31748267852633,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,765.128408225438,126.51493455356628,-0.12687105029508539,-96.20594059405937,,,,,,,,2017-02-28
2017,3,1,4,13,0,759.4574257425743,662.091089108911,730.2475247524752,1100.4554455445543,970.990099009901,758.2970297029703,721.3069306930693,717.2653465346535,49.96452332229837,839.5039603960395,164.8427345472833,787.341089108911,127.65349582832732,97.36633663366331,38.150495049505025,0.1470588235294117,0.052890792291220734,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,31,90,0,1,0,1,5,0.9997685019798909,0.021516097436222254,-0.433883739117558,-0.9009688679024191,662.091089108911,786.0396039603961,693.5643564356435,,,,,,,,829.224045261669,152.91830890068124,771.3022630834512,125.61659972820826,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,764.9183718371837,124.06290054102695,-0.03381786119158592,-26.58217821782182,,,,,,,,2017-03-31
2017,4,2,6,17,1,701.0376237623761,759.4574257425743,662.091089108911,730.2475247524752,1100.4554455445543,786.0396039603961,665.8217821782177,707.5287128712871,49.00664807686711,820.713201320132,174.5040951998325,790.2757425742575,124.98274966478921,-58.419801980198145,35.2158415841584,-0.0769230769230771,0.05289079229122051,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,30,120,0,1,0,0,5,0.8800122039735357,-0.47495107206704995,-0.7818314824680299,0.6234898018587334,759.4574257425743,767.5445544554456,628.8316831683169,,,,,,,,819.7230551626591,159.32125436933703,776.4598302687411,120.70330377938956,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,762.6369165487977,122.3408557270987,-0.08664895126544736,-66.50693069306942,,,,,,,,2017-04-30
2017,5,2,2,22,0,730.2475247524752,701.0376237623761,759.4574257425743,662.091089108911,730.2475247524752,767.5445544554456,693.5643564356435,730.2475247524753,29.20990099010025,780.5894389438944,160.12482070047415,793.3326732673268,122.83237716288797,29.209900990099072,36.68316831683171,0.04166666666666674,0.05289079229122051,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,31,151,0,1,0,0,5,0.5160623910158528,-0.8565509959010036,0.9749279121818236,-0.22252093395631434,701.0376237623761,813.7821782178218,721.3069306930693,,680.2722772277227,,,,,,807.7895332390382,162.9280446842067,777.0984441301273,120.41235667635672,761.5200409696142,120.28679897900874,764.421746817539,121.45607894107876,761.5200409696142,120.28679897900874,761.5200409696142,120.28679897900874,761.5200409696142,120.28679897900874,761.5200409696142,120.28679897900874,761.5200409696142,120.28679897900874,-0.10264989293361881,-83.53465346534654,,,,,,,,2017-05-31
2017,6,2,4,26,0,778.9306930693069,730.2475247524752,701.0376237623761,759.4574257425743,662.091089108911,813.7821782178218,739.8019801980198,736.7386138613862,39.35013646581819,727.0019801980199,41.61390602184141,796.593399339934,121.79715461419018,48.68316831683171,39.12871287128712,0.06666666666666665,0.05289079229122051,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,181,0,1,0,1,5,0.02581844022713308,-0.9996666485105112,-0.433883739117558,-0.9009688679024191,730.2475247524752,970.990099009901,665.8217821782177,,616.780198019802,,,,,,780.3524752475248,146.17463835946242,785.1776520509194,116.08875734236749,762.100396039604,118.23743188843247,770.2128359264498,117.97144830990352,762.100396039604,118.23743188843247,762.100396039604,118.23743188843247,762.100396039604,118.23743188843247,762.100396039604,118.23743188843247,762.100396039604,118.23743188843247,-0.19779749158764148,-192.05940594059405,,,,,,,,2017-06-30
